报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),497740,454636,400103,329999,346407,291289,258335,233127,200845,136092,
营业收入(万元),497740,454636,400103,329999,346407,291289,258335,233127,200845,136092,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),492975,455251,401099,321338,332735,276248,245131,220137,191450,132978,
营业成本(万元),441845,411991,352561,274171,281747,236345,209988,191368,167474,119001,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),3607,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),2177,1876,1950,1174,942,461,581,813,510,278,
销售费用(万元),19443,17009,18094,15645,20933,15734,11347,10136,10498,6321,
管理费用(万元),12418,12992,18451,17664,18128,15687,14816,12799,9860,4835,
财务费用(万元),9346,10890,8828,11703,9732,7587,7220,4893,2594,2091,
资产减值损失(万元),4139,494,1214,980,1253,435,1181,128,514,451,
公允价值变动收益(万元),--,0,0,--,--,--,--,--,--,--,
投资收益(万元),19,947,773,226,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),19,54,-30,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,0,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),6069,538,-222,8888,13671,15041,13204,12990,9395,3114,
营业外收入(万元),174,1947,2220,3055,2260,1277,1369,1164,749,753,
营业外支出(万元),80,33,341,137,145,51,78,9,87,7,
非流动资产处置损失(万元),--,--,7,15,93,3,55,4,2,3,
利润总额(万元),6162,2453,1657,11806,15787,16267,14495,14145,10057,3861,
所得税费用(万元),1735,781,455,3082,2631,3080,2805,1231,1494,1213,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),4427,1672,1202,8724,13156,13187,11690,12914,8563,2648,
归属于母公司所有者的净利润(万元),4189,663,989,8735,12862,12761,10730,11156,7075,1766,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,60,--,--,
少数股东损益(万元),238,1008,214,-11,294,426,960,1758,1488,881,
基本每股收益,0.05,0.01,0.01,0.12,0.21,0.2,0.17,0.22,0.14,--,
稀释每股收益,0.05,0.01,0.01,0.12,0.21,0.2,0.17,0.22,0.14,--,
