报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),273159,262990,158231,95539,70608,31620,33002,47400,35066,10032,
营业收入(万元),273159,262990,158231,95539,70608,31620,33002,47400,35066,10032,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),256058,225126,156906,115514,69448,44054,29766,33945,22507,8808,
营业成本(万元),194042,175616,120347,79540,49984,30655,22849,25595,16756,5876,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),10365,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),2057,1480,810,61,25,2,--,--,19,11,
销售费用(万元),3487,2191,1590,964,1366,750,656,523,677,234,
管理费用(万元),23385,26508,12342,13833,10203,10582,4675,5388,4367,1614,
财务费用(万元),14560,9164,15793,14801,5756,158,1228,2128,522,608,
资产减值损失(万元),8163,10168,6023,6316,2114,1906,357,311,166,466,
公允价值变动收益(万元),1846,-4769,3393,--,--,--,--,--,--,--,
投资收益(万元),-1326,-1516,-7,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),-95,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),39633,36425,4711,-19975,1160,-12433,3236,13455,12558,1224,
营业外收入(万元),5070,22359,26337,10807,9566,13464,7546,994,448,277,
营业外支出(万元),16711,927,62,10,20,4,6,1,0,--,
非流动资产处置损失(万元),--,--,--,--,--,--,6,--,--,--,
利润总额(万元),27993,57858,30986,-9177,10707,1027,10776,14448,13006,1501,
所得税费用(万元),3607,7647,4267,419,1616,1889,2042,1983,1825,27,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),24386,50211,26719,-9596,9091,-862,8734,12465,11181,1474,
归属于母公司所有者的净利润(万元),24386,50211,26719,-9596,9091,-862,8734,12465,11181,1474,
被合并方在合并前实现净利润(万元),--,--,--,--,5338,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.24,0.6,0.35,-0.14,0.2,-0.03,0.49,0.83,0.92,0.17,
稀释每股收益,0.24,0.6,0.35,-0.14,0.2,-0.03,0.49,0.83,0.92,0.17,
