报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
营业总收入(万元),24057,27224,20521,23014,20670,25255,25011,37563,34793,26344,23255,25131,15279,5827,
营业收入(万元),24057,27224,20521,23014,20670,25255,25011,37563,34793,26344,23255,25131,15279,5827,
利息收入(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业总成本(万元),46731,29625,25717,25179,20717,25683,24872,30166,27782,19590,16683,16218,9265,5411,
营业成本(万元),20789,18870,14741,15890,12903,17404,17234,23461,21386,15019,12446,12405,7734,4624,
利息支出(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
研发费用(万元),5464,--,--,--,--,--,--,--,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业税金及附加(万元),460,405,222,186,178,200,136,139,40,17,12,19,12,3,
销售费用(万元),4954,3020,2664,3074,3613,3661,3959,3793,2271,1644,1946,1969,873,311,
管理费用(万元),5125,5642,4798,4693,4092,3827,3570,3296,2708,1869,1705,1532,542,391,
财务费用(万元),1820,878,307,565,-26,-216,-593,-728,968,632,249,60,41,7,
资产减值损失(万元),8121,812,2985,772,-43,807,565,205,408,409,325,233,63,77,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
投资收益(万元),169,225,-75,-51,-129,18,--,--,0,0,0,0,0,0,
对联营企业和合营企业的投资收益(万元),71,166,-75,-51,-147,--,--,--,0,0,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业利润(万元),-19059,746,-5271,-2216,-176,-410,140,7397,7011,6754,6572,8913,6014,416,
营业外收入(万元),21,18,710,2261,504,1336,800,200,281,65,313,167,26,2,
营业外支出(万元),1670,41,213,8,93,34,82,2025,52,11,119,4,0,0,
非流动资产处置损失(万元),--,--,32,3,1,4,2,--,0,0,0,0,0,0,
利润总额(万元),-20708,723,-4774,37,236,891,858,5572,7239,6808,6766,9076,6040,418,
所得税费用(万元),-3198,22,-956,-243,-88,16,151,1073,1036,794,857,901,-15,0,
未确认投资损失(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
净利润(万元),-17510,701,-3818,281,323,876,707,4499,6204,6014,5909,8175,6055,418,
归属于母公司所有者的净利润(万元),-17510,701,-3818,281,323,876,707,4499,6204,6014,5909,8175,6055,418,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
少数股东损益(万元),--,--,--,--,--,--,--,--,0,0,0,0,0,0,
基本每股收益,-0.67,0.03,-0.16,0.01,0.02,0.05,0.04,0.28,0.52,0.5,0.49,0.69,2.93,0.25,
稀释每股收益,-0.67,0.03,-0.16,0.01,0.02,0.05,0.04,0.28,0.52,0.5,0.49,0.69,2.93,0.25,
