报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
营业总收入(万元),42352,30152,33941,32307,36223,26145,27181,23079,25844,21422,21506,18160,15235,10691,6435,
营业收入(万元),42352,30152,33941,32307,36223,26145,27181,23079,25844,21422,21506,18160,15235,10691,6435,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),39879,30809,36769,32773,33861,24785,24919,20770,21418,17219,18287,15774,12953,9257,4680,
营业成本(万元),21099,14026,17328,15818,19466,12102,13689,10814,13312,10826,11815,10221,8849,5946,2573,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),6292,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),361,315,300,372,409,308,251,210,220,163,148,114,158,69,62,
销售费用(万元),4230,4344,4149,3393,2885,3614,2234,2475,1828,1789,1684,1560,1356,1083,917,
管理费用(万元),5096,9405,12531,10494,8257,6757,6622,5854,4765,3821,3525,3240,1753,1446,715,
财务费用(万元),1397,1043,1213,1326,1161,1605,1389,712,399,319,384,624,503,536,305,
资产减值损失(万元),1403,1676,1249,1371,1684,398,735,705,893,301,732,15,333,177,109,
公允价值变动收益(万元),-24,24,-1,-151,152,--,--,--,--,--,--,--,0,0,0,
投资收益(万元),339,37,175,903,564,-29,-39,-12,-7,4,-3,-5,2,9,0,
对联营企业和合营企业的投资收益(万元),--,-6,-0,-2,-8,-29,-39,-12,-7,4,-3,-5,7,13,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),6027,3330,-2654,285,3078,1331,2223,2297,4418,4207,3216,2381,2284,1443,1755,
营业外收入(万元),78,0,6295,3419,3323,2303,1936,1286,1353,973,1046,1421,32,634,157,
营业外支出(万元),3,2,25,139,644,27,38,25,26,23,56,18,17,10,7,
非流动资产处置损失(万元),--,--,7,6,600,1,13,1,0,2,0,--,0,3,3,
利润总额(万元),6102,3328,3617,3564,5757,3607,4121,3558,5745,5156,4206,3784,2299,2067,1905,
所得税费用(万元),535,327,332,344,680,220,411,464,410,626,292,0,0,0,0,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),5567,3001,3285,3221,5077,3387,3710,3094,5335,4530,3914,3784,2299,2067,1905,
归属于母公司所有者的净利润(万元),5488,3016,3311,3245,5079,3387,3710,3094,5335,4530,3914,3784,2299,2067,1905,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
少数股东损益(万元),79,-15,-26,-24,-2,0,--,--,--,--,--,--,0,0,0,
基本每股收益,0.12,0.07,0.07,0.07,0.23,0.17,0.37,0.31,0.53,0.45,0.4,0.5,0.31,0.35,0.75,
稀释每股收益,0.12,0.07,0.07,0.07,0.23,0.17,0.37,0.31,0.53,0.45,0.4,0.5,0.31,0.35,0.75,
