报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),812400,349082,345590,302583,171223,122743,92890,99873,90799,56851,42083,
营业收入(万元),812400,349082,345590,302583,171223,122743,92890,99873,90799,56851,42083,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),722894,305697,286200,257370,147514,112954,81690,83674,72938,45440,33544,
营业成本(万元),501765,245818,228793,208775,120100,94567,69591,71077,62046,37840,27164,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),22199,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),2693,2649,2816,2517,1215,536,433,433,164,64,51,
销售费用(万元),157191,18615,17533,14653,8684,7440,5876,6021,4819,3039,2111,
管理费用(万元),34839,35811,35475,26805,16324,9803,6838,5282,4640,2912,2926,
财务费用(万元),450,1567,1653,1483,143,-212,-1245,493,1357,849,960,
资产减值损失(万元),3757,1237,-69,3137,1047,819,196,368,-88,736,331,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,0,0,0,
投资收益(万元),13889,50883,-541,9,67,2,227,259,277,52,0,
对联营企业和合营企业的投资收益(万元),-727,-154,-57,--,--,--,227,259,277,52,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),105286,95295,58849,45222,23776,9791,11427,16457,18138,11464,8540,
营业外收入(万元),131,907,1400,1953,505,538,103,138,341,71,66,
营业外支出(万元),404,93,858,638,571,323,453,201,291,147,205,
非流动资产处置损失(万元),--,--,167,92,58,39,26,32,0,5,2,
利润总额(万元),105013,96109,59391,46537,23710,10005,11077,16394,18187,11388,8400,
所得税费用(万元),8857,17643,8671,5522,2598,1725,1737,2249,2309,1191,695,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),96156,78466,50720,41015,21112,8280,9341,14145,15879,10197,7706,
归属于母公司所有者的净利润(万元),96226,78274,50346,40787,20917,8116,9340,14145,15879,10197,7706,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-70,192,375,229,195,164,1,--,0,0,0,
基本每股收益,0.43,0.76,0.49,0.4,0.6,0.31,0.36,0.95,1.22,0.78,0.59,
稀释每股收益,0.43,0.76,0.49,0.4,0.6,0.31,0.36,0.95,1.22,0.78,0.59,
