报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),331450,362698,357316,535700,259777,203387,143131,110153,128847,134787,86929,111842,
营业收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
利息收入(万元),168573,157035,157214,197665,79968,38819,32973,32514,23208,15344,16553,5745,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,83156,102584,121934,74523,106117,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),244,287,192,231,124,123,141,57,4,17,66,11,
营业总成本(万元),212377,210243,193889,282825,133105,124221,82456,60111,69028,67401,42173,68006,
营业成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
利息支出(万元),244069,176262,196000,229605,89433,51068,24965,17009,6487,3002,4164,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),503,354,--,--,--,--,--,18,--,--,50,--,
营业税金及附加(万元),2681,4050,8565,35038,15661,12745,5829,4877,5690,6811,4148,6078,
销售费用(万元),189274,202775,179122,227680,112241,108469,76627,55216,65117,60590,46381,51743,
管理费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
财务费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
资产减值损失(万元),19920,3064,6203,20107,5203,3007,--,--,-1779,--,-8406,10185,
公允价值变动收益(万元),16719,16156,-9853,11399,-354,-1778,3414,-683,-810,--,--,--,
投资收益(万元),223471,166299,180249,189702,121945,109366,49369,12163,10378,499,1,--,
对联营企业和合营企业的投资收益(万元),1605,-472,--,--,--,1,--,--,--,--,--,--,
汇兑收益(万元),-2180,-318,72,44,3,-24,-0,-45,-29,-4,-51,-32,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),44160,40122,31624,49684,18721,10998,5647,3975,4567,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),119073,152455,163427,252875,126672,79166,60675,50042,59819,67387,44756,43836,
营业外收入(万元),725,3611,662,401,5496,3412,799,1273,788,236,1252,79,
营业外支出(万元),749,684,217,434,202,121,87,25,161,12,101,1,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
利润总额(万元),119049,155382,163872,252842,131967,82457,61387,51291,60446,67611,45907,43914,
所得税费用(万元),18211,24416,28585,48448,27907,15608,10082,7217,9413,16986,10906,27339,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),100838,130966,135287,204393,104060,66849,51305,44074,51033,50624,35001,16576,
归属于母公司所有者的净利润(万元),100805,130925,135293,204393,104060,66849,51305,44074,51033,50624,35001,16576,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),34,41,-6,0,0,--,--,--,--,--,--,--,
基本每股收益,0.37,0.48,0.53,0.84,0.52,0.33,0.26,0.29,--,--,--,--,
稀释每股收益,--,0.48,0.53,0.84,0.52,0.33,0.26,0.29,--,--,--,--,
