报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),49461,44399,39207,39192,37568,35292,
营业收入(万元),49461,44399,39207,39192,37568,35292,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),42505,37250,32825,34098,33097,30990,
营业成本(万元),26362,23458,20741,21983,21288,21147,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),1964,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),341,291,401,706,716,591,
销售费用(万元),4325,4283,3654,3377,3149,2617,
管理费用(万元),8020,8561,7580,7509,7420,6570,
财务费用(万元),-67,-21,-10,23,12,33,
资产减值损失(万元),1558,678,458,500,513,32,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),594,29,108,19,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),7736,7347,6490,5113,4471,4302,
营业外收入(万元),81,676,290,296,244,123,
营业外支出(万元),29,30,80,30,91,37,
非流动资产处置损失(万元),--,--,30,2,15,3,
利润总额(万元),7788,7994,6700,5378,4624,4389,
所得税费用(万元),1464,1405,1203,1217,855,771,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),6324,6589,5497,4161,3769,3618,
归属于母公司所有者的净利润(万元),6460,6598,5497,4161,3769,3618,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),-136,-8,--,--,--,--,
基本每股收益,0.52,0.92,0.83,0.68,0.63,0.6,
稀释每股收益,0.52,0.92,0.83,0.68,0.63,0.6,
