报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),3174584,3322195,3585044,3121087,2572830,2209383,1976346,1693193,1347850,878173,833567,788077,528590,
营业收入(万元),3174584,3322195,3585044,3121087,2572830,2209383,1976346,1693193,1347850,878173,833567,788077,528590,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),2957246,3012145,3150246,2740329,2293802,2024902,1818580,1560844,1248600,817497,804164,735534,497799,
营业成本(万元),2370609,2447864,2587632,2330590,1948136,1779427,1581766,1385038,1114243,725935,702401,642260,431486,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),186287,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),19504,18564,16137,15176,15458,12359,11678,8242,4229,3892,2997,7917,4113,
销售费用(万元),251179,235343,292667,203437,151806,124139,114995,92757,72078,47042,40535,41100,33591,
管理费用(万元),77185,205128,182554,181293,145238,107103,88051,69900,52343,35815,41006,36968,28219,
财务费用(万元),32467,49211,27459,-14240,-2490,787,-3783,926,1670,852,2070,1802,-710,
资产减值损失(万元),20015,56035,43797,24074,35654,1088,25873,3981,4038,3962,15155,5486,1101,
公允价值变动收益(万元),-15110,12132,5801,-4104,1453,816,-186,--,-512,510,-1684,1538,128,
投资收益(万元),11145,8631,-1267,6174,9790,3101,6134,793,1718,3152,35300,4930,855,
对联营企业和合营企业的投资收益(万元),659,3285,2864,--,--,--,--,--,--,-133,-364,-133,24,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),246800,360155,439333,382828,290271,188397,163714,133141,100456,64337,63018,59011,31774,
营业外收入(万元),9863,5126,42346,33194,16793,21030,14404,6780,2587,1668,967,1546,567,
营业外支出(万元),2009,1687,3450,5588,1980,698,1599,4589,5664,628,1003,774,250,
非流动资产处置损失(万元),--,--,172,932,360,143,81,66,190,448,601,433,81,
利润总额(万元),254653,363595,478229,410434,305084,208729,176519,135332,97379,65378,62982,59783,32090,
所得税费用(万元),21815,46810,67995,51666,39821,26538,21540,17094,11667,8631,10573,16198,9381,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),232838,316785,410234,358769,265263,182191,154979,118238,85712,56747,52410,43585,22709,
归属于母公司所有者的净利润(万元),230149,312919,404375,353522,261262,182258,154972,118141,85966,56349,53104,37696,22632,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,1742,--,--,--,--,--,
少数股东损益(万元),2689,3865,5859,5247,4001,-67,7,98,-255,398,-694,5889,77,
基本每股收益,1.01,1.41,1.83,1.6,1.77,1.43,2.31,2.27,1.65,1.08,1.02,0.94,0.57,
稀释每股收益,1.01,1.41,1.83,1.6,1.77,1.43,2.31,2.27,1.65,1.08,1.02,0.94,0.57,
