报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
营业总收入(万元),1102949,1156009,695889,558734,556559,433425,433301,362797,310909,195037,171501,148556,85409,57768,
营业收入(万元),1102949,1156009,695889,558734,556559,433425,433301,362797,310909,195037,171501,148556,85409,57768,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
营业总成本(万元),970554,990606,629023,501215,494654,409326,384493,333249,284937,198467,162707,132460,78541,52676,
营业成本(万元),689572,678935,429830,347239,336134,276617,241612,220403,183494,121791,99020,85554,51828,34535,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
研发费用(万元),99303,--,--,--,--,--,--,--,--,--,--,--,--,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
营业税金及附加(万元),9693,11154,7260,5221,5502,4158,4893,3034,1354,799,712,453,196,126,
销售费用(万元),109070,113546,77137,60806,60212,48523,56780,46021,43638,32515,28825,24056,13950,9198,
管理费用(万元),57288,153794,106723,83395,77876,67917,58516,45655,42185,30947,29101,18318,10583,7896,
财务费用(万元),-438,22187,-672,-1161,10500,10534,11240,11560,7833,2139,4318,2996,1260,343,
资产减值损失(万元),6065,10990,8746,5715,4430,1577,11452,6575,6433,10276,731,1083,723,578,
公允价值变动收益(万元),--,--,--,--,3,-3,--,--,--,--,--,--,--,0,
投资收益(万元),15208,-1702,2250,3923,4481,22284,13002,27886,6290,1076,1017,85,0,-40,
对联营企业和合营企业的投资收益(万元),-7202,-1704,1397,1092,179,813,217,-251,-535,-119,71,85,--,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
营业利润(万元),185465,186697,69115,61442,66390,46380,61810,57434,32261,-2354,9810,16180,6869,5052,
营业外收入(万元),1138,1281,18265,23187,17781,16657,13969,14692,18550,6635,8054,5312,2917,1556,
营业外支出(万元),851,9338,655,250,696,760,1165,466,578,94,222,139,78,32,
非流动资产处置损失(万元),--,--,216,122,167,392,291,239,88,48,35,23,8,0,
利润总额(万元),185752,178640,86725,84379,83475,62277,74614,71660,50234,4187,17642,21353,9708,6575,
所得税费用(万元),13239,7565,11288,9742,11806,4881,11038,9169,5095,892,189,1618,503,289,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
净利润(万元),172512,171076,75437,74637,71669,57397,63576,62491,45139,3295,17454,19735,9205,6286,
归属于母公司所有者的净利润(万元),171863,166504,75426,74695,70753,54879,61855,57851,37567,302,13534,16820,9064,6166,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
少数股东损益(万元),650,4571,10,-58,916,2518,1721,4639,7572,2993,3920,2914,141,120,
基本每股收益,1.61,1.56,0.71,0.71,0.67,0.53,0.59,0.55,0.54,0,0.21,0.45,0.25,0.17,
稀释每股收益,1.61,1.56,0.71,0.71,0.67,0.53,0.59,0.55,0.54,0,0.21,0.45,0.25,0.17,
