报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
营业总收入(万元),367238,326183,253763,316361,376532,194386,120812,114177,93164,175975,114891,86873,88181,80079,
营业收入(万元),367238,326183,253763,316361,376532,193531,120812,114177,93164,175975,114891,86873,88181,80079,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
其他业务收入(万元),--,--,--,--,--,855,--,--,--,--,--,--,--,0,
营业总成本(万元),335320,299725,235533,319657,377652,149236,112366,138950,117503,165880,113224,83559,84850,77080,
营业成本(万元),312141,285116,215446,282241,326993,104080,62196,95810,80596,151749,105316,76738,77976,70823,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
研发费用(万元),14826,--,--,--,--,--,--,--,--,--,--,--,--,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
其他业务成本(万元),--,--,--,--,--,263,--,--,--,--,--,--,--,0,
营业税金及附加(万元),1172,1488,3623,9073,9582,7145,4694,1755,1853,3614,1165,1901,1763,1820,
销售费用(万元),599,829,344,415,715,530,471,651,190,294,65,95,98,43,
管理费用(万元),6790,12068,13449,17061,17219,11280,9781,8924,7636,6926,4955,3387,3133,2202,
财务费用(万元),-1366,-794,2989,11041,21841,25950,34311,32691,27244,2392,2688,1297,925,832,
资产减值损失(万元),1157,1018,-318,-174,1301,-12,913,-880,-16,905,-963,140,954,1361,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
投资收益(万元),22788,20538,34798,60212,54290,61722,72234,64183,68280,7540,9715,9378,6151,3649,
对联营企业和合营企业的投资收益(万元),7760,6797,6441,5477,5013,4220,3464,2554,3258,2834,4756,5189,1922,1302,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
营业利润(万元),54738,47017,53028,56916,53170,106872,80681,39409,43942,17635,11382,12692,9483,6647,
营业外收入(万元),1683,1734,333,4779,3820,2143,3783,2163,1956,2969,1329,809,484,417,
营业外支出(万元),137,122,274,306,176,344,146,270,410,288,224,280,814,28,
非流动资产处置损失(万元),--,--,14,153,97,243,20,215,--,--,--,--,--,0,
利润总额(万元),56284,48629,53087,61389,56814,108671,84318,41302,45488,20317,12487,13220,9152,7037,
所得税费用(万元),10130,9590,12707,13363,12102,26575,20578,9234,9262,3875,1314,1687,1588,1351,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
净利润(万元),46155,39039,40379,48026,44712,82096,63740,32069,36226,16442,11174,11534,7564,5686,
归属于母公司所有者的净利润(万元),45289,37136,35911,37916,35271,49350,35913,20493,22831,15942,11146,11234,7403,5645,
被合并方在合并前实现净利润(万元),--,--,--,--,2635,--,--,--,--,--,--,--,--,0,
少数股东损益(万元),866,1904,4468,10110,9441,32746,27827,11576,13395,500,28,300,161,41,
基本每股收益,0.47,0.54,0.52,0.55,0.51,0.75,0.72,0.49,0.66,0.46,0.39,0.5,0.33,0.25,
稀释每股收益,0.47,0.54,0.52,0.55,0.51,0.75,0.72,0.49,0.66,0.46,0.39,0.5,0.33,0.25,
