报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),21554,18278,15062,12813,10530,7738,5930,
营业收入(万元),21554,18278,15062,12813,10530,7738,5930,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),13343,12312,10599,8810,7363,6347,5072,
营业成本(万元),1492,1156,1086,767,642,625,373,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),1663,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),211,135,103,50,61,60,46,
销售费用(万元),8357,7630,6400,4833,4150,3877,3051,
管理费用(万元),1654,3589,3208,3245,2409,1418,1119,
财务费用(万元),-103,-213,-206,-96,83,363,476,
资产减值损失(万元),69,14,9,12,17,4,8,
公允价值变动收益(万元),--,--,--,--,--,--,--,
投资收益(万元),1448,620,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),9938,7060,4464,4003,3167,1391,857,
营业外收入(万元),21,145,909,1021,771,480,147,
营业外支出(万元),15,7,9,8,1,15,18,
非流动资产处置损失(万元),--,--,5,5,1,2,2,
利润总额(万元),9945,7199,5364,5017,3937,1856,986,
所得税费用(万元),1363,1032,817,768,571,279,135,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),8582,6167,4547,4249,3366,1577,852,
归属于母公司所有者的净利润(万元),8582,6167,4547,4249,3366,1577,852,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,
基本每股收益,1.07,0.86,0.76,0.71,--,--,--,
稀释每股收益,1.07,0.86,0.76,0.71,--,--,--,
