报告日期,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),589656,554159,492473,57482,92910,
营业收入(万元),589656,554159,492473,57482,92910,
利息收入(万元),--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,
营业总成本(万元),363299,306215,199689,74291,98928,
营业成本(万元),191734,169523,114583,48662,86464,
利息支出(万元),--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,
研发费用(万元),--,--,--,--,--,
退保金(万元),--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,
分保费用(万元),--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,
营业税金及附加(万元),43087,39879,20218,283,249,
销售费用(万元),71863,38360,12288,3457,4436,
管理费用(万元),41857,40396,37115,7866,7668,
财务费用(万元),10961,10866,12884,3535,1565,
资产减值损失(万元),3797,7190,2600,10487,-1454,
公允价值变动收益(万元),-339,455,-513,466,111,
投资收益(万元),481,2539,4318,182,2103,
对联营企业和合营企业的投资收益(万元),--,--,--,46,57,
汇兑收益(万元),--,--,--,--,--,
期货损益(万元),--,--,--,--,--,
托管收益(万元),--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,
营业利润(万元),226500,250939,296590,-16160,-3803,
营业外收入(万元),60374,44788,36977,845,4034,
营业外支出(万元),6880,5917,3289,1035,452,
非流动资产处置损失(万元),--,--,2074,136,86,
利润总额(万元),279993,289809,330278,-16350,-221,
所得税费用(万元),43107,48542,47089,615,-491,
未确认投资损失(万元),--,--,--,--,--,
净利润(万元),236887,241267,283189,-16965,271,
归属于母公司所有者的净利润(万元),149937,145839,150452,-16766,243,
被合并方在合并前实现净利润(万元),--,--,--,--,--,
少数股东损益(万元),86950,95427,132738,-199,28,
基本每股收益,0.49,0.48,0.49,-0.85,0.01,
稀释每股收益,0.49,0.48,0.49,-0.85,0.01,
