报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),33477,21280,16880,16048,14158,11535,
营业收入(万元),33477,21280,16880,16048,14158,11535,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),26359,16789,13747,12950,12083,10211,
营业成本(万元),19846,12264,9222,8623,8394,7361,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),1310,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),424,406,280,140,124,111,
销售费用(万元),2309,1605,1306,1249,1039,862,
管理费用(万元),1441,2239,2044,2067,2039,1515,
财务费用(万元),200,217,129,364,133,129,
资产减值损失(万元),829,58,766,508,355,232,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),7362,4491,3133,3099,2075,1324,
营业外收入(万元),12,635,764,530,123,561,
营业外支出(万元),202,--,12,227,6,10,
非流动资产处置损失(万元),--,--,--,--,0,--,
利润总额(万元),7172,5126,3885,3403,2193,1875,
所得税费用(万元),1021,700,536,458,302,248,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),6151,4427,3349,2944,1890,1627,
归属于母公司所有者的净利润(万元),6085,4509,3349,2944,1890,1627,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),67,-82,--,--,--,--,
基本每股收益,1.52,1.13,0.84,0.82,0.53,0.45,
稀释每股收益,1.52,1.13,0.84,0.82,0.53,0.45,
