报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),89855,110096,110682,85586,74940,58556,52317,52134,44906,29277,24127,13058,
营业收入(万元),89855,110096,110682,85586,74940,58556,52317,52134,44906,29277,24127,13058,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),68530,78839,68732,51710,52550,40527,35125,36034,34719,22908,18538,9518,
营业成本(万元),45490,58637,50913,36147,33368,26329,22271,21993,20542,13919,10247,6721,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),64,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1512,2097,2606,1629,1520,1248,926,857,684,312,247,132,
销售费用(万元),7931,7448,7501,6992,7270,5713,5115,4453,2918,1061,433,--,
管理费用(万元),11430,12147,9048,9213,9652,9402,8454,8320,7222,5262,4629,1593,
财务费用(万元),-791,-1559,-1580,-2456,-2451,-2300,-1960,8,3353,2350,2980,1078,
资产减值损失(万元),2895,71,244,184,3190,136,319,403,0,4,3,-5,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,
投资收益(万元),3025,1603,1401,1930,1536,785,443,39,--,--,--,0,
对联营企业和合营企业的投资收益(万元),--,892,881,974,620,266,--,--,--,--,--,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),24760,33053,43352,35806,23926,18814,17634,16139,10187,6369,5589,3540,
营业外收入(万元),0,17,256,141,164,848,1083,39,34,33,2,0,
营业外支出(万元),20,29,29,46,413,21,48,69,8,2,23,0,
非流动资产处置损失(万元),--,--,9,12,278,18,7,19,--,0,--,0,
利润总额(万元),24740,33041,43579,35901,23678,19641,18669,16109,10212,6400,5567,3540,
所得税费用(万元),5424,8539,10970,8951,5949,5080,4770,4147,2625,1416,1272,947,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),19316,24502,32609,26951,17729,14561,13900,11962,7588,4984,4295,2593,
归属于母公司所有者的净利润(万元),19482,24502,32609,26951,17729,14561,13900,11962,7588,4984,4295,2593,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-166,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.21,0.26,0.35,0.58,0.76,0.62,0.59,0.55,0.43,0.28,0.25,0.29,
稀释每股收益,0.19,0.24,0.32,0.58,0.76,0.62,0.59,0.55,0.43,0.28,0.25,0.29,
