报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),291857,221053,154430,158324,203457,206715,
营业收入(万元),291857,221053,154430,158324,203457,206715,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),260037,196402,134108,140097,181211,190799,
营业成本(万元),203773,153191,96943,98041,131104,145699,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),4874,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),2800,2802,2421,1639,1997,1760,
销售费用(万元),34360,28617,19706,24277,31058,27389,
管理费用(万元),12831,12149,11897,9887,9598,9600,
财务费用(万元),-135,111,180,3333,4324,4539,
资产减值损失(万元),1534,-469,2961,2919,3129,1812,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),33099,25098,20322,18227,22245,15916,
营业外收入(万元),673,1328,838,446,329,181,
营业外支出(万元),769,829,918,-303,684,29,
非流动资产处置损失(万元),--,--,162,39,24,14,
利润总额(万元),33003,25597,20242,18976,21890,16068,
所得税费用(万元),8555,5002,4268,4714,5654,4743,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),24448,20596,15974,14261,16236,11325,
归属于母公司所有者的净利润(万元),24448,20596,15974,14261,16236,11325,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,
基本每股收益,0.68,0.57,0.49,0.47,0.54,0.39,
稀释每股收益,0.68,0.57,0.49,0.47,0.54,0.39,
