报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
营业总收入(万元),385817,339368,301779,276657,250136,223608,198250,158750,130061,111094,95250,80483,69584,63884,
营业收入(万元),385817,339368,301779,276657,250136,223608,198250,158750,130061,111094,95250,80483,69584,63884,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),327671,299281,267427,247268,224188,203291,181860,146884,121355,104836,90488,77093,67910,62480,
营业成本(万元),169200,176583,162686,160782,150766,134025,122680,98804,80495,67714,59150,50884,46966,42445,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),17203,--,--,--,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),4861,3834,3407,2532,2259,1884,1657,1292,1013,950,814,580,457,415,
销售费用(万元),119335,94126,81556,66033,55706,54272,45567,37264,30941,27207,21559,16981,13275,12009,
管理费用(万元),15173,23216,17536,15055,12620,10614,10502,8331,8060,7897,7505,7331,6416,6150,
财务费用(万元),-1545,-622,-172,1204,1355,1275,1105,805,593,698,1110,1009,940,755,
资产减值损失(万元),3444,2144,2414,1660,1482,1222,349,388,254,371,352,308,-145,706,
公允价值变动收益(万元),--,--,--,--,--,--,0,--,--,--,--,0,0,0,
投资收益(万元),-467,-76,74,--,--,--,--,--,--,--,--,0,-61,0,
对联营企业和合营企业的投资收益(万元),-467,-76,-32,--,--,--,--,--,--,--,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),60989,44593,34426,29389,25947,20317,16390,11866,8706,6257,4762,3390,1614,1405,
营业外收入(万元),186,203,1554,785,367,300,264,292,396,131,382,603,259,460,
营业外支出(万元),355,273,131,77,223,83,85,67,84,108,183,80,87,199,
非流动资产处置损失(万元),--,--,23,12,40,17,4,11,14,23,23,14,47,82,
利润总额(万元),60820,44523,35849,30097,26091,20534,16570,12091,9017,6280,4960,3913,1786,1666,
所得税费用(万元),8903,6998,5681,4569,3966,3286,2757,1563,1506,930,978,1281,293,167,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),51916,37525,30169,25528,22125,17249,13813,10528,7511,5350,3982,2632,1493,1499,
归属于母公司所有者的净利润(万元),52481,39463,30974,25835,22327,17625,13970,10565,7644,5467,4070,2666,1698,1682,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-565,-1938,-806,-307,-202,-377,-157,-36,-132,-117,-88,-34,-205,-183,
基本每股收益,0.52,0.39,0.49,0.54,0.57,0.54,0.6,0.45,0.33,0.3,0.4,0.3,0.27,0.33,
稀释每股收益,0.52,0.39,0.49,0.54,0.57,0.54,0.6,0.45,0.33,0.3,0.4,0.3,0.27,0.33,
