报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),127991,57669,49713,46240,44327,40952,31925,19090,
营业收入(万元),127991,57669,49713,46240,44327,40952,31925,19090,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),123107,55462,44845,40793,38056,35224,27212,16508,
营业成本(万元),108802,50130,40129,36541,34040,31303,24030,13773,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),4655,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),580,296,298,265,267,234,145,86,
销售费用(万元),2684,1070,958,842,878,801,728,465,
管理费用(万元),5824,3946,3435,3072,2966,2881,2338,1858,
财务费用(万元),-53,-21,-105,-68,-109,-65,-50,126,
资产减值损失(万元),615,42,130,141,15,71,21,199,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,
投资收益(万元),350,502,526,278,173,--,--,--,
对联营企业和合营企业的投资收益(万元),-16,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),5339,2875,5394,5725,6443,5728,4712,2582,
营业外收入(万元),274,--,257,580,209,312,11,63,
营业外支出(万元),27,0,14,22,12,38,68,38,
非流动资产处置损失(万元),--,--,13,20,10,35,8,31,
利润总额(万元),5586,2875,5637,6283,6639,6001,4655,2608,
所得税费用(万元),474,306,775,894,931,828,654,410,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),5112,2569,4862,5389,5709,5173,4001,2197,
归属于母公司所有者的净利润(万元),4861,2569,4862,5389,5709,5173,4001,2197,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),251,--,--,--,--,--,--,--,
基本每股收益,0.48,0.32,0.68,0.9,0.95,0.86,0.67,0.37,
稀释每股收益,0.48,0.32,0.68,0.9,0.95,0.86,0.67,0.37,
