报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),327740,298616,309792,321316,111217,66894,35629,
营业收入(万元),--,--,--,--,--,--,--,
利息收入(万元),89217,85094,96913,96211,33431,13739,12989,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,208156,157608,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),74614,1879,917,767,553,1164,164,
营业总成本(万元),288908,224131,197460,194177,83319,52948,32687,
营业成本(万元),--,--,--,--,--,--,--,
利息支出(万元),128343,108488,118619,89088,25258,10310,8503,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),73272,1711,465,378,343,--,--,
营业税金及附加(万元),2381,2801,8882,17065,5837,4130,1755,
销售费用(万元),206896,210766,183859,172811,76409,48703,30864,
管理费用(万元),--,--,--,--,--,--,--,
财务费用(万元),--,--,--,--,--,--,--,
资产减值损失(万元),6359,8853,4254,3923,730,114,68,
公允价值变动收益(万元),-9642,-4562,-25336,26791,8448,-2927,1535,
投资收益(万元),117578,106666,147519,130034,28974,16030,7953,
对联营企业和合营企业的投资收益(万元),2129,9980,10104,1847,-169,--,--,
汇兑收益(万元),8,-56,61,61,5,-25,-2,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),66707,74792,48885,16458,5016,3094,557,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),38833,74486,112332,127140,27898,13946,2942,
营业外收入(万元),5091,2858,4004,741,296,616,518,
营业外支出(万元),1043,1352,907,150,154,597,238,
非流动资产处置损失(万元),--,--,--,--,--,--,--,
利润总额(万元),42880,75992,115428,127730,28040,13964,3223,
所得税费用(万元),11231,14505,19947,27613,6430,3476,1016,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),31649,61487,95481,100117,21610,10488,2207,
归属于母公司所有者的净利润(万元),30285,41013,67157,93759,20775,10232,1911,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),1364,20474,28325,6359,836,255,63,
基本每股收益,0.06,0.09,0.14,0.24,0.1,0.06,--,
稀释每股收益,0.06,0.09,0.14,0.24,0.1,0.06,--,
