报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),1312926,1223811,241725,266127,273392,242300,199214,166753,151907,130493,94979,
营业收入(万元),1312926,1223811,241725,266127,273392,242300,199214,166753,151907,130493,94979,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),940315,874151,224660,239586,245873,220561,181117,150752,135037,118397,87738,
营业成本(万元),399766,329571,165596,185050,195523,177068,150433,126952,116253,101748,76998,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),254631,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),23561,25232,1849,1860,1784,1418,1168,795,654,527,281,
销售费用(万元),203402,190684,32400,29019,27895,23247,16676,10555,10406,9158,5442,
管理费用(万元),83751,311771,21592,21404,19483,17703,14383,11037,6726,6003,4635,
财务费用(万元),-34528,-4605,-522,-1502,-1466,-1256,-2476,-94,281,619,165,
资产减值损失(万元),9732,21499,3744,3756,2654,2380,934,1507,717,341,217,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),41333,52158,1554,846,849,771,--,-39,214,174,-236,
对联营企业和合营企业的投资收益(万元),6420,-8377,--,--,--,--,--,--,--,--,62,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),417411,404957,18619,27387,28368,22511,18097,15962,17084,12271,7005,
营业外收入(万元),1966,7224,829,965,762,524,548,365,195,456,247,
营业外支出(万元),735,278,260,460,286,236,236,175,235,77,37,
非流动资产处置损失(万元),--,--,11,30,24,13,11,8,33,51,--,
利润总额(万元),418642,411903,19188,27892,28844,22799,18409,16152,17044,12650,7215,
所得税费用(万元),67812,69726,2240,4451,4562,4047,3056,2487,2540,1935,1085,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),350830,342178,16948,23441,24282,18752,15352,13665,14504,10715,6131,
归属于母公司所有者的净利润(万元),353484,337198,15945,22548,23355,18060,14496,13069,13873,10215,5898,
被合并方在合并前实现净利润(万元),--,-42,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-2654,4980,1004,893,926,692,857,596,631,500,233,
基本每股收益,0.53,--,0.4,0.58,0.58,0.44,0.66,0.78,0.83,0.61,0.35,
稀释每股收益,0.53,--,0.4,0.57,0.58,0.44,0.66,0.78,0.83,0.61,0.35,
