报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),5840908,4848579,4292350,6034933,9448104,1767717,1698792,2017977,1634837,1322503,1522452,1717566,1730764,
营业收入(万元),5840908,4848579,4292350,6034933,9448104,1767717,1698792,2017977,1634837,1322503,1522452,1717566,1730764,
利息收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
营业总成本(万元),5831719,5886907,5896449,6021498,9386400,1885283,1756013,1921696,1521845,1286305,1660196,1712671,1723629,
营业成本(万元),5332030,5097627,5351674,5456896,8526110,1776554,1657282,1820623,1394985,1180129,1529409,1627527,1657918,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
研发费用(万元),92859,--,--,--,--,--,--,--,--,0,--,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
营业税金及附加(万元),28672,38288,40155,71209,98065,15,91,3951,4166,3165,2936,4414,3117,
销售费用(万元),6425,5962,5856,6232,31238,22666,20918,22043,21287,18323,18715,19856,19488,
管理费用(万元),323908,413437,375603,404315,536789,84846,82942,80836,77554,70504,66139,63286,43193,
财务费用(万元),44119,58008,47726,65709,80657,524,-3097,-5689,-3529,-1685,-4595,-2805,-562,
资产减值损失(万元),--,273586,75435,17138,113541,679,-2124,-69,27382,15870,47593,394,475,
公允价值变动收益(万元),--,--,--,--,--,--,--,-31,31,0,--,0,0,
投资收益(万元),2708,-1291,2903,-891,-166,3,1023,1656,83,0,-13038,-2176,-2330,
对联营企业和合营企业的投资收益(万元),2648,-1358,98,-1196,-371,3,--,--,--,0,-13038,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
营业利润(万元),85228,-1019637,-1601195,12545,61539,-117563,-56199,97906,113106,36198,-150781,2719,4805,
营业外收入(万元),45886,12617,33784,47191,171005,855,4011,7266,1466,2429,817,2037,5309,
营业外支出(万元),79550,27388,12959,9162,11876,4859,1766,971,613,425,5494,4291,4209,
非流动资产处置损失(万元),--,--,8660,2849,3205,2277,678,228,182,170,90,0,0,
利润总额(万元),51564,-1034408,-1580370,50574,220668,-121567,-53954,104200,113959,38202,-155459,466,5905,
所得税费用(万元),37358,23856,31120,48142,97471,23855,-17817,20296,-8695,0,9069,-1410,2266,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,
净利润(万元),14206,-1058264,-1611490,2432,123197,-145422,-36137,83904,122654,38202,-164529,1876,3640,
归属于母公司所有者的净利润(万元),14206,-1058254,-1611476,2448,122975,-145422,-36137,83904,122654,38202,-164529,1782,3598,
被合并方在合并前实现净利润(万元),-239,--,--,--,242456,--,--,--,--,0,--,0,0,
少数股东损益(万元),--,-10,-14,-16,221,--,--,--,--,0,0,94,42,
基本每股收益,0.01,-0.75,-1.14,0,0.08,-0.24,-0.09,0.21,0.31,0.1,-0.41,0,0.01,
稀释每股收益,0.01,-0.75,-1.14,0,0.08,-0.24,-0.09,0.21,0.31,0.1,-0.41,0,0.01,
