报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
营业总收入(万元),1404571,1029297,700023,530399,500592,390263,297857,247365,198166,82931,71232,48450,29069,17455,
营业收入(万元),1404571,1029297,700023,530399,500592,390263,297857,247365,198166,82931,71232,48450,29069,17455,
利息收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
营业总成本(万元),1244775,897181,592683,457653,438608,349050,278682,238955,186615,74793,66340,42670,25232,15207,
营业成本(万元),918709,640944,401577,314197,322192,258362,210166,179146,141125,53223,50999,35273,20875,12496,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
研发费用(万元),26818,--,--,--,--,--,--,--,--,0,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
营业税金及附加(万元),12164,9918,8127,9080,7269,5548,3630,2838,1499,667,695,692,436,239,
销售费用(万元),169864,118049,84032,65302,47740,39935,30800,26498,20560,10594,7225,2994,1776,953,
管理费用(万元),91698,104757,82461,59513,51267,35518,24356,22967,18687,8648,5550,2647,1863,1174,
财务费用(万元),19279,10335,4636,2707,5684,6410,6675,5552,3023,1126,761,581,295,280,
资产减值损失(万元),6244,13177,11849,6854,4456,3278,3055,1954,1721,533,1110,484,-12,65,
公允价值变动收益(万元),--,--,--,-3,7,--,--,--,--,0,--,--,--,--,
投资收益(万元),282,--,2315,64,395,300,--,--,--,0,--,-328,66,44,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
营业利润(万元),181758,143206,109655,72807,62385,41512,19175,8410,11551,8138,4892,5452,3903,2291,
营业外收入(万元),1457,1378,6685,11657,2857,3078,3369,3387,663,891,527,117,6,0,
营业外支出(万元),1038,913,655,741,96,209,280,87,130,38,69,10,42,11,
非流动资产处置损失(万元),--,--,568,667,48,183,185,17,63,8,0,4,6,0,
利润总额(万元),182177,143671,115685,83723,65147,44382,22264,11710,12085,8991,5350,5558,3867,2281,
所得税费用(万元),31084,19457,13053,10842,6889,7365,3134,1294,1372,1588,821,1827,977,531,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,
净利润(万元),151093,124213,102632,72881,58257,37017,19130,10416,10713,7403,4530,3731,2890,1750,
归属于母公司所有者的净利润(万元),150822,123884,102871,72972,57655,36371,18866,10453,10384,7319,4412,3593,2634,1585,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),271,330,-239,-90,602,646,263,-37,329,85,117,138,257,165,
基本每股收益,1.01,1.4,1.22,0.89,1.59,1.04,0.55,0.3,0.66,0.93,1.03,0.96,0.71,0.42,
稀释每股收益,1,1.36,1.2,0.89,1.5,1.04,0.55,0.3,0.66,0.93,1.03,--,--,--,
