报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),89659,70972,64649,67455,89680,82709,56456,52529,30905,23042,24755,20881,
营业收入(万元),89659,70972,64649,67455,89680,82709,56456,52529,30905,23042,24755,20881,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),70582,58226,52324,55354,71217,63772,46247,45459,24911,17808,21531,17367,
营业成本(万元),49139,39565,34111,35759,50476,46771,37033,37398,19218,13267,16610,13561,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),861,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1175,1152,794,1465,1921,1202,557,327,142,144,111,92,
销售费用(万元),5189,5199,5365,5614,6624,6185,4966,5102,3367,2252,2722,2243,
管理费用(万元),10570,9712,8780,9149,9680,6824,3920,2864,1993,1802,1694,1154,
财务费用(万元),-31,11,-65,-3,381,400,-498,-231,-8,253,334,260,
资产减值损失(万元),3679,2587,3339,3369,2135,2391,270,-1,199,90,59,57,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),484,627,524,25,129,870,-63,--,--,--,--,20,
对联营企业和合营企业的投资收益(万元),458,607,124,25,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),19695,13477,12849,12126,18592,19807,10146,7070,5994,5234,3224,3533,
营业外收入(万元),399,459,548,631,492,348,175,75,354,158,144,63,
营业外支出(万元),673,151,21,40,93,798,750,28,12,19,120,89,
非流动资产处置损失(万元),--,--,0,1,33,730,729,3,--,--,--,--,
利润总额(万元),19421,13785,13376,12717,18992,19356,9571,7117,6335,5373,3248,3508,
所得税费用(万元),5266,3696,4102,4095,5240,4755,1739,1190,1069,856,579,740,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),14155,10089,9274,8622,13752,14601,7832,5927,5266,4517,2668,2769,
归属于母公司所有者的净利润(万元),14368,9613,8274,8104,12390,11396,6927,5888,5282,4517,2668,2769,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,0,--,--,--,--,--,
少数股东损益(万元),-213,476,1000,518,1361,3205,905,39,-16,--,--,--,
基本每股收益,0.37,0.25,0.21,0.21,0.32,0.63,0.58,0.49,0.92,1,0.59,0.68,
稀释每股收益,0.37,0.25,0.21,0.21,0.32,0.63,0.58,0.49,0.92,1,0.59,0.68,
