报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
营业总收入(万元),952279,319940,330197,251206,390690,489755,398843,722034,672498,755483,749799,546053,416086,301792,
营业收入(万元),952279,319940,330197,251206,390690,489755,398843,722034,672498,755483,749799,546053,416086,301792,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
营业总成本(万元),898860,276712,312443,553372,1158881,794245,677553,751976,648588,725794,705988,508448,400801,299621,
营业成本(万元),785125,265963,272248,272849,496548,574552,497469,610458,544491,615889,615812,430995,332310,246942,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
研发费用(万元),7968,--,--,--,--,--,--,--,--,--,--,--,--,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
营业税金及附加(万元),7900,4790,6944,221,572,1626,1446,4492,3366,4696,3232,3415,2534,1692,
销售费用(万元),26966,8090,7394,7247,7404,10310,11720,15751,12901,12958,12597,11243,9609,7871,
管理费用(万元),47708,39424,40206,79225,163579,82581,73086,77291,58228,58117,52655,46716,48065,37710,
财务费用(万元),5058,12789,19810,83315,77648,65564,60310,34412,22534,27777,21194,14038,9307,4748,
资产减值损失(万元),18133,-54345,-34159,110516,413130,59612,33522,9573,7069,6358,499,2040,-1024,659,
公允价值变动收益(万元),-230,--,37,18,-55,193,24,-475,258,--,--,--,--,0,
投资收益(万元),1497,905,18168,-59,-3,90,-217,826,106,9,-235,3678,--,3,
对联营企业和合营企业的投资收益(万元),281,154,-36,-19,-13,-5,-161,0,--,3,-53,--,--,3,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
营业利润(万元),58616,48310,35959,-302207,-768250,-304206,-278903,-29592,24273,29698,43577,41283,15285,2174,
营业外收入(万元),9995,4197,14287,354501,3477,5521,1866,13639,4655,7444,2597,1581,394,145,
营业外支出(万元),6569,7743,14111,42652,23050,17183,7550,790,1311,1445,10709,1084,957,386,
非流动资产处置损失(万元),--,--,2941,897,169,732,1536,690,1158,1401,490,489,846,329,
利润总额(万元),62042,44764,36135,9642,-787823,-315868,-284587,-16743,27617,35697,35466,41779,14722,1933,
所得税费用(万元),11278,233,304,263,1943,4886,4312,-2870,-363,-2306,798,655,3982,1242,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
净利润(万元),50764,44531,35832,9379,-789766,-320753,-288898,-13873,27980,38003,34667,41125,10740,691,
归属于母公司所有者的净利润(万元),48150,44531,35832,9388,-789753,-320748,-288905,-14012,27979,38025,34666,41056,10676,646,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
少数股东损益(万元),2614,--,--,-8,-13,-5,7,139,1,-22,1,69,63,45,
基本每股收益,0.09,0.13,0.11,0.03,-3.44,-1.4,-1.71,-0.08,0.17,0.27,0.25,0.29,0.08,0.01,
稀释每股收益,0.09,0.13,0.11,0.03,-3.44,-1.4,-1.71,-0.08,0.17,0.27,0.25,0.29,0.08,0.01,
