报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),65480,57598,53339,68168,53697,34363,31727,25208,18562,14327,10381,
营业收入(万元),65480,57598,53339,68168,53697,34363,31727,25208,18562,14327,10381,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),58849,46471,43776,48313,37523,21836,20622,16893,12373,9547,6925,
营业成本(万元),33204,25833,23909,28788,20496,12661,11962,9670,6540,5719,4194,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),3997,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1071,1048,814,784,524,383,400,247,217,53,--,
销售费用(万元),9557,7285,6005,4350,4131,3789,3487,2733,2424,1312,1076,
管理费用(万元),7611,10547,10811,12013,10327,5465,4500,3608,2944,2334,1634,
财务费用(万元),465,675,692,1492,961,-695,34,323,139,56,-13,
资产减值损失(万元),2944,1081,1545,886,1085,235,240,312,110,72,34,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,-4,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),7279,11715,9563,19851,16174,12527,11105,8315,6190,4780,3456,
营业外收入(万元),3,210,1248,1085,629,301,378,36,89,175,65,
营业外支出(万元),21,13,33,28,24,2,1,2,1,7,12,
非流动资产处置损失(万元),--,--,--,13,4,1,1,--,1,7,--,
利润总额(万元),7261,11912,10778,20907,16780,12826,11482,8349,6278,4948,3509,
所得税费用(万元),1045,1810,1615,3095,2408,1819,1654,1164,838,806,893,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),6216,10102,9163,17812,14372,11007,9829,7185,5440,4141,2616,
归属于母公司所有者的净利润(万元),4047,7307,6965,15722,12828,11007,9829,7185,5440,4141,2616,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),2169,2795,2198,2090,1544,--,--,--,--,--,--,
基本每股收益,0.1,0.17,0.17,0.4,0.84,0.72,0.67,0.62,0.47,0.36,0.23,
稀释每股收益,0.09,0.17,0.17,0.39,0.84,0.72,0.67,0.62,--,--,--,
