报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),209830,205512,215908,204026,187047,173589,131363,131013,107286,85734,
营业收入(万元),209830,205512,215908,204026,187047,173589,131363,131013,107286,85734,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),206363,193940,191027,187892,172829,159911,118432,116677,91313,73344,
营业成本(万元),180965,171494,168101,165886,155750,145228,108729,109253,84384,68978,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1701,1803,1648,808,447,722,279,454,96,81,
销售费用(万元),6939,7226,6943,6125,5427,5204,3754,3181,2543,2162,
管理费用(万元),13078,11641,9825,9004,6525,5702,4101,3356,3025,1596,
财务费用(万元),3465,2522,2146,3520,3880,2744,1206,512,407,405,
资产减值损失(万元),215,-745,2364,2549,800,310,363,-78,858,121,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,
投资收益(万元),-461,29,--,43,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),-258,29,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),5038,13914,24881,16177,14218,13678,12930,14336,15973,12389,
营业外收入(万元),85,51,1043,2034,956,1919,1112,1059,463,137,
营业外支出(万元),54,137,1426,334,169,21,37,51,39,97,
非流动资产处置损失(万元),--,--,342,281,97,1,1,8,7,91,
利润总额(万元),5068,13827,24499,17877,15006,15576,14005,15344,16397,12430,
所得税费用(万元),928,4347,7152,4833,4051,4186,2984,2295,2315,639,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),4141,9481,17346,13044,10956,11390,11021,13049,14082,11791,
归属于母公司所有者的净利润(万元),4267,9252,18269,13179,11107,11575,10918,12790,13899,11652,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,3710,
少数股东损益(万元),-126,229,-923,-135,-151,-185,102,259,182,139,
基本每股收益,0.05,0.11,0.29,0.33,0.31,0.32,0.3,0.36,0.39,0.32,
稀释每股收益,0.05,0.11,0.29,0.33,0.31,0.32,0.3,0.36,0.39,0.32,
