报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),189405,162839,147455,117306,112219,93335,89945,
营业收入(万元),189405,162839,147455,117306,112219,93335,89945,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),174155,145508,128821,106935,101330,85157,82636,
营业成本(万元),123134,100737,89704,74279,73796,60977,60699,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),9386,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),590,471,360,236,240,250,168,
销售费用(万元),17112,14450,13487,10687,9015,7473,7509,
管理费用(万元),24392,27556,24567,20981,17227,14740,13758,
财务费用(万元),-1203,1462,-119,455,524,959,599,
资产减值损失(万元),744,833,822,296,528,759,-98,
公允价值变动收益(万元),--,--,--,--,--,4,-52,
投资收益(万元),1606,548,-68,-58,--,--,--,
对联营企业和合营企业的投资收益(万元),-28,7,-68,-58,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),19161,18694,18566,10313,10889,8182,7257,
营业外收入(万元),56,334,765,1112,652,760,660,
营业外支出(万元),45,47,694,42,268,97,11,
非流动资产处置损失(万元),--,--,682,40,261,33,6,
利润总额(万元),19171,18981,18636,11383,11274,8846,7906,
所得税费用(万元),2495,2370,2947,1576,1939,1291,1366,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),16676,16611,15689,9808,9334,7555,6540,
归属于母公司所有者的净利润(万元),16686,16599,15681,9803,9291,7393,5810,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),-10,12,8,5,43,162,730,
基本每股收益,0.43,0.58,0.65,0.41,0.39,0.31,0.24,
稀释每股收益,0.43,0.58,0.65,0.41,0.39,0.31,0.24,
