报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
营业总收入(万元),125505,87315,67158,77379,68151,
营业收入(万元),125505,87315,67158,77379,68151,
利息收入(万元),--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,
营业总成本(万元),112508,75196,58205,71614,63500,
营业成本(万元),37834,40955,45489,59483,52376,
利息支出(万元),--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,
研发费用(万元),4621,--,--,--,--,
退保金(万元),--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,
分保费用(万元),--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,
营业税金及附加(万元),1537,1063,896,484,351,
销售费用(万元),64675,23157,2793,2195,2339,
管理费用(万元),5202,8598,7389,7152,6750,
财务费用(万元),-375,592,793,1521,1456,
资产减值损失(万元),-987,831,846,779,228,
公允价值变动收益(万元),--,--,--,--,--,
投资收益(万元),-253,-42,-16,338,322,
对联营企业和合营企业的投资收益(万元),-401,-99,-98,-31,-51,
汇兑收益(万元),--,--,--,--,--,
期货损益(万元),--,--,--,--,--,
托管收益(万元),--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,
营业利润(万元),13124,12372,8933,6103,4972,
营业外收入(万元),703,327,705,876,808,
营业外支出(万元),96,345,121,166,763,
非流动资产处置损失(万元),--,--,--,--,646,
利润总额(万元),13731,12354,9517,6813,5017,
所得税费用(万元),1564,1810,1423,1003,866,
未确认投资损失(万元),--,--,--,--,--,
净利润(万元),12167,10543,8093,5810,4151,
归属于母公司所有者的净利润(万元),10870,10109,8219,6403,5013,
被合并方在合并前实现净利润(万元),--,--,--,--,--,
少数股东损益(万元),1297,435,-126,-593,-862,
基本每股收益,1.53,1.5,1.22,0.95,0.74,
稀释每股收益,1.53,1.5,1.22,0.95,0.74,
