报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
营业总收入(万元),96025,117774,155540,65689,74781,71531,79232,90000,68649,56279,54682,48429,37207,32847,
营业收入(万元),96025,117774,155540,65689,74781,71531,79232,90000,68649,56279,54682,48429,37207,32847,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),114808,109764,153755,64232,83771,74567,80177,93238,67142,53781,52104,44168,33872,29343,
营业成本(万元),83541,90672,127583,49651,62074,55321,59613,68966,50261,40091,38564,32741,24945,22634,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),1439,1624,1204,513,667,610,723,855,529,393,373,342,220,214,
销售费用(万元),740,935,7130,5948,8621,6773,7494,10839,8663,6980,7214,7092,5830,4071,
管理费用(万元),6741,5415,6134,3696,4452,3318,2958,3773,2567,2080,2114,2053,1378,1430,
财务费用(万元),12214,8893,11809,4549,7496,8331,9300,8549,4976,4248,3724,1938,1310,1113,
资产减值损失(万元),10133,2224,-106,-126,462,214,89,256,146,-10,115,2,189,-119,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,-1,-26,11,10,0,
投资收益(万元),-227,177,13568,-3,8693,1249,183,--,--,19,11,14,5,-182,
对联营企业和合营企业的投资收益(万元),-227,-123,-55,-3,--,--,--,--,--,--,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),-19019,8191,15354,1453,-297,-1787,-762,-3238,1507,2515,2562,4285,3349,3322,
营业外收入(万元),2,4983,1798,1078,1357,2712,1819,1836,2609,532,537,147,76,41,
营业外支出(万元),88,71,5095,42,5,28,22,396,101,1264,226,39,49,13,
非流动资产处置损失(万元),--,--,5087,37,0,0,4,37,10,5,5,21,0,5,
利润总额(万元),-19105,13103,12056,2489,1055,897,1035,-1797,4014,1783,2873,4394,3376,3349,
所得税费用(万元),-10,2748,2998,608,-97,-408,-386,-164,400,304,587,762,521,652,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),-19096,10355,9059,1881,1152,1305,1421,-1633,3614,1479,2286,3632,2856,2697,
归属于母公司所有者的净利润(万元),-17813,1372,7138,1370,1537,1191,1221,-1608,3607,1466,2277,3662,2831,2772,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-1283,8983,1920,511,-385,114,200,-25,8,13,9,-30,25,-75,
基本每股收益,-0.24,0.02,0.1,0.02,0.02,0.02,0.02,-0.03,0.12,0.07,0.12,0.22,0.22,0.23,
稀释每股收益,-0.24,0.02,0.1,0.02,0.02,0.02,0.02,-0.03,0.12,0.07,0.12,0.22,0.22,0.23,
