报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
营业总收入(万元),4069834,2991340,1799962,1361635,1206145,1309476,1034995,1187788,905259,605232,790601,676810,621461,306969,178960,
营业收入(万元),4059662,2981627,1791711,1359099,1206145,1309476,1034995,1187788,905259,605232,790601,676810,621461,306969,178960,
利息收入(万元),10172,9713,8251,2535,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),3987165,2926788,1753454,1344435,1178646,1291225,1020098,1173418,888484,588876,771375,660193,611604,303142,174786,
营业成本(万元),3832412,2810654,1655818,1279227,1125392,1246756,977388,1136138,853429,552845,748072,639412,591390,290442,165834,
利息支出(万元),30,64,412,272,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),17480,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),5969,4008,3148,1918,1655,1610,1464,1701,933,676,1027,1072,1279,856,203,
销售费用(万元),40827,39194,25019,12951,15326,15658,14482,15295,15030,10588,13139,10489,7703,5898,3044,
管理费用(万元),38762,48780,33857,22257,22356,22014,18754,19530,17952,18705,10229,8241,4596,3079,1898,
财务费用(万元),48830,20312,32563,31545,13413,1468,10229,-993,36,4761,-203,1478,3065,2749,3633,
资产减值损失(万元),2854,3776,2636,-3735,505,3718,-2219,1746,1105,1301,-888,-499,3571,118,175,
公允价值变动收益(万元),14101,-4138,-2208,1967,0,-355,-75,442,--,--,--,--,--,--,--,
投资收益(万元),1415,13207,19965,26542,20940,14571,8573,6672,4418,1769,--,--,--,--,2132,
对联营企业和合营企业的投资收益(万元),9347,12102,13275,14479,17024,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),101980,75054,64266,45708,48438,32467,23395,21484,21193,18125,19226,16618,9856,3827,6305,
营业外收入(万元),5615,3190,5067,4838,1632,809,1465,3210,4765,1729,1374,1196,5840,5229,150,
营业外支出(万元),369,412,89,91,1279,1399,151,114,160,68,393,41,28,114,77,
非流动资产处置损失(万元),--,--,65,70,1267,1389,33,--,--,--,--,--,--,--,--,
利润总额(万元),107227,77833,69245,50456,48791,31876,24709,24580,25797,19786,20207,17773,15668,8942,6378,
所得税费用(万元),14575,5796,12713,2591,3601,3095,1356,1331,1896,1766,2421,37,-1288,152,259,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),92651,72036,56532,47864,45190,28781,23353,23249,23902,18020,17786,17737,16956,8790,6118,
归属于母公司所有者的净利润(万元),90879,70533,55125,45669,45187,28851,23353,22937,23686,17542,17521,17424,15392,7500,6063,
被合并方在合并前实现净利润(万元),--,--,--,-317,--,--,0,--,--,--,--,--,--,--,--,
少数股东损益(万元),1772,1503,1407,2195,3,-70,--,312,216,478,265,313,1564,1290,56,
基本每股收益,0.52,0.42,0.33,0.27,0.29,0.37,0.3,0.52,0.59,0.44,0.44,0.5,0.45,0.39,0.42,
稀释每股收益,0.52,0.42,0.33,0.27,0.29,0.37,0.3,0.52,0.59,0.44,0.44,0.5,0.45,0.39,0.42,
