报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
营业总收入(万元),230282,220399,217564,225884,227186,
营业收入(万元),230282,220399,217564,225884,227186,
利息收入(万元),--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,
营业总成本(万元),208571,200070,201208,200109,204742,
营业成本(万元),118257,115250,101090,110548,116339,
利息支出(万元),--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,
研发费用(万元),9130,--,--,--,--,
退保金(万元),--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,
分保费用(万元),--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,
营业税金及附加(万元),7571,7947,6673,5187,4685,
销售费用(万元),50841,52897,55357,52532,48981,
管理费用(万元),17934,20681,31311,26778,26738,
财务费用(万元),2599,3212,4930,4357,5390,
资产减值损失(万元),2240,82,1846,707,2610,
公允价值变动收益(万元),--,--,--,--,--,
投资收益(万元),259,--,476,-191,104,
对联营企业和合营企业的投资收益(万元),0,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,
期货损益(万元),--,--,--,--,--,
托管收益(万元),--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,
营业利润(万元),22761,20946,16904,25989,22547,
营业外收入(万元),190,470,2369,1495,1013,
营业外支出(万元),1189,564,870,526,1735,
非流动资产处置损失(万元),--,--,--,--,1327,
利润总额(万元),21761,20852,18403,26958,21825,
所得税费用(万元),4454,2859,3978,6243,5418,
未确认投资损失(万元),--,--,--,--,--,
净利润(万元),17308,17993,14425,20715,16408,
归属于母公司所有者的净利润(万元),14238,15947,13859,20367,16469,
被合并方在合并前实现净利润(万元),--,--,--,--,--,
少数股东损益(万元),3070,2046,566,348,-61,
基本每股收益,0.16,0.21,0.18,0.27,0.22,
稀释每股收益,0.16,0.21,0.18,0.27,--,
