报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),43593,54022,81430,70767,34335,32344,38590,25741,12831,11114,
营业收入(万元),43593,54022,81430,70767,34335,32344,38590,25741,12831,11114,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),46989,94197,74158,65418,31976,27612,30802,20173,9193,7677,
营业成本(万元),28555,37748,56394,50143,23184,21398,23700,14864,6322,5099,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),3997,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),566,537,540,385,314,364,357,372,214,154,
销售费用(万元),4105,4557,4394,3169,1707,1620,1445,1220,657,697,
管理费用(万元),5095,10427,11165,9380,6218,4702,5099,3250,1900,1701,
财务费用(万元),3016,923,593,702,12,-923,93,29,67,152,
资产减值损失(万元),1656,40004,1072,1640,542,451,107,439,32,-127,
公允价值变动收益(万元),--,--,--,--,0,--,--,--,--,96,
投资收益(万元),1605,-151,-259,-76,--,31,3,-0,--,-47,
对联营企业和合营企业的投资收益(万元),1605,-301,-259,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2670,-39151,7013,5273,2358,4763,7791,5567,3638,3485,
营业外收入(万元),29,70,2545,1128,1482,660,806,760,731,693,
营业外支出(万元),24,19,84,100,7,12,165,134,72,8,
非流动资产处置损失(万元),--,--,24,43,2,11,3,--,8,6,
利润总额(万元),2675,-39100,9475,6301,3833,5410,8432,6192,4297,4170,
所得税费用(万元),526,476,1413,1361,898,677,1166,942,531,624,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),2149,-39577,8062,4940,2934,4734,7266,5250,3766,3547,
归属于母公司所有者的净利润(万元),2340,-39240,6379,3956,3593,4734,7266,5250,3766,3489,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-191,-336,1684,984,-659,--,--,--,--,58,
基本每股收益,0.06,-0.96,0.39,0.25,0.28,0.36,1.03,0.81,0.71,0.7,
稀释每股收益,0.06,-0.96,0.39,0.25,0.28,0.36,1.03,0.81,0.71,0.7,
