报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),690261,321516,947653,797695,493074,351660,503876,468482,389794,335869,321491,121041,120198,
营业收入(万元),690261,321516,947653,797695,493074,351660,503876,468482,389794,335869,321491,121041,120198,
利息收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
营业总成本(万元),601189,273698,817964,715401,399146,262116,452396,403052,303996,264371,260096,78414,76731,
营业成本(万元),499543,227779,665316,597278,309823,212275,402312,356956,260703,231899,219555,69409,66875,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
营业税金及附加(万元),85224,20444,90164,55211,26172,14929,18020,25940,20712,9639,10894,825,483,
销售费用(万元),7096,4693,7477,10237,6028,4764,1484,1216,2648,3728,3331,1987,1155,
管理费用(万元),10303,12455,31336,26824,21813,20240,16364,15064,18541,18405,20952,7225,6101,
财务费用(万元),-977,8327,24232,29734,35355,9860,5616,-809,1020,780,4217,-1298,-651,
资产减值损失(万元),--,--,-561,-3884,-46,49,8602,4685,373,-80,1147,267,2769,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,-905,744,-2637,-618,2742,
投资收益(万元),62745,145233,121508,369129,149844,95365,140845,78104,25606,19785,102074,19773,16428,
对联营企业和合营企业的投资收益(万元),14936,25428,50730,70250,53803,11955,5366,6867,16349,5498,9629,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
营业利润(万元),151881,194908,251196,451423,243772,184908,192324,143534,110499,92027,160832,61782,62637,
营业外收入(万元),4491,8530,20607,7470,6675,3227,12898,5023,3876,5879,5268,133,10285,
营业外支出(万元),165,799,1398,976,645,1277,34549,745,427,851,771,121,730,
非流动资产处置损失(万元),--,--,111,22,91,27,21,-696,347,806,202,0,0,
利润总额(万元),156206,202638,270405,457917,249802,186857,170673,147812,113949,97056,165329,61794,72192,
所得税费用(万元),39199,25979,52464,95436,50672,43809,32703,34020,26256,18557,36295,9312,12023,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,
净利润(万元),117007,176659,217942,362481,199130,143049,137970,113791,87692,78498,129034,52482,60169,
归属于母公司所有者的净利润(万元),102830,175859,209474,361195,196842,137865,134080,109901,84921,76111,127094,52224,59794,
被合并方在合并前实现净利润(万元),--,--,7835,--,--,297,--,--,13,0,13070,--,--,
少数股东损益(万元),14177,799,8467,1286,2288,5184,3891,3890,2772,2387,1940,258,374,
基本每股收益,0.41,0.66,0.65,1.21,0.66,0.46,0.45,0.48,0.37,0.33,0.55,0.28,0.32,
稀释每股收益,0.41,0.66,0.65,1.21,0.66,0.46,0.45,0.48,0.37,0.33,0.55,0.28,0.32,
