报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),42348,44888,41328,34416,37425,37432,34588,34335,28493,18520,16504,
营业收入(万元),41551,43409,38987,33029,37425,37432,34588,34335,28493,18520,16504,
利息收入(万元),797,1479,2340,1387,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),41003,38749,35795,30456,34953,35206,31019,29587,24011,16038,14576,
营业成本(万元),30587,29720,27008,24440,28005,28053,25697,24812,20720,13498,12211,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),1,0,1,0,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),1405,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),775,662,553,404,297,280,226,276,166,127,103,
销售费用(万元),1980,1814,1683,1347,1283,1959,1305,977,777,538,447,
管理费用(万元),4448,5605,4895,4134,4053,4059,3280,2064,1394,1004,1027,
财务费用(万元),364,568,-283,-611,294,645,327,1360,868,782,827,
资产减值损失(万元),1443,379,1940,741,1021,211,185,98,85,89,-39,
公允价值变动收益(万元),-407,147,--,--,--,--,--,--,--,--,--,
投资收益(万元),-82,56,91,409,791,879,573,133,26,37,74,
对联营企业和合营企业的投资收益(万元),-159,--,--,382,761,848,205,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),1325,6595,5623,4370,3264,3105,4141,4881,4508,2519,2002,
营业外收入(万元),278,320,426,1158,600,399,476,592,123,91,30,
营业外支出(万元),49,35,344,33,60,267,24,12,11,1,9,
非流动资产处置损失(万元),--,--,36,8,4,226,19,12,--,--,--,
利润总额(万元),1553,6880,5705,5495,3805,3237,4592,5461,4621,2609,2024,
所得税费用(万元),381,1169,943,792,431,336,606,849,670,487,356,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1172,5711,4762,4703,3374,2901,3986,4611,3951,2122,1668,
归属于母公司所有者的净利润(万元),1815,4826,4040,3623,3374,2901,3986,4611,3951,2122,1668,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-643,885,722,1080,--,--,--,--,--,--,--,
基本每股收益,0.04,0.1,0.09,0.28,0.28,0.29,0.4,0.9,0.79,0.42,0.33,
稀释每股收益,0.04,0.1,0.09,0.28,0.28,0.29,0.4,0.9,0.79,0.42,0.33,
