报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),129028,118378,108536,110334,84548,79626,
营业收入(万元),129028,118378,108536,110334,84548,79626,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),120143,104256,94082,96090,78190,78319,
营业成本(万元),101775,88034,78284,82799,66243,70118,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),1642,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),683,603,401,198,151,126,
销售费用(万元),9606,8431,8186,7239,5840,3690,
管理费用(万元),6033,6675,6583,5211,4267,3821,
财务费用(万元),312,566,726,582,1480,680,
资产减值损失(万元),91,-54,-99,61,209,-117,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),332,1040,343,-71,114,125571,
对联营企业和合营企业的投资收益(万元),302,839,186,-443,-125,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),9823,15874,14798,14173,6472,126878,
营业外收入(万元),500,46,1110,779,441,312,
营业外支出(万元),584,160,1577,550,797,720,
非流动资产处置损失(万元),--,--,116,145,257,1,
利润总额(万元),9740,15760,14331,14403,6116,126470,
所得税费用(万元),2074,2418,2098,2669,931,18914,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),7665,13341,12233,11734,5185,107557,
归属于母公司所有者的净利润(万元),7722,13341,12233,11734,5185,107628,
被合并方在合并前实现净利润(万元),--,--,--,-101,-47,--,
少数股东损益(万元),-56,--,--,--,--,-71,
基本每股收益,0.19,0.36,0.34,0.33,--,--,
稀释每股收益,0.19,0.36,0.34,0.33,--,--,
