报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),5724407,5565716,5935524,4823737,3804023,3518706,3351109,3099565,589459,1672092,1583353,1176318,
营业收入(万元),5723600,5565716,5935524,4823737,3804023,3518706,3351109,3099565,589459,1672092,1583353,1176318,
利息收入(万元),807,--,--,--,--,--,--,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),5289162,4869423,4709654,4199599,3537468,3496300,3064730,2607570,563132,1576551,1476473,975194,
营业成本(万元),4758994,4449065,4260583,3879581,3323930,3271432,2864404,2394728,543105,1470286,1386483,908309,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),55254,--,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),6981,6256,4456,1055,770,1388,511,1070,36,369,138,209,
销售费用(万元),80202,67065,59023,46759,24701,27433,37354,33786,2912,22227,25035,18891,
管理费用(万元),361840,335399,342547,255120,154484,161804,153212,170013,10334,78370,60608,46145,
财务费用(万元),10076,-523,-13658,9977,31518,20557,9537,6433,6591,5523,3546,741,
资产减值损失(万元),15814,12161,56702,7106,2065,13686,-289,1541,154,-223,664,901,
公允价值变动收益(万元),-1274,143,1373,-1179,-891,-1979,323,-933,292,-57,-941,254,
投资收益(万元),-5006,16949,22887,49104,10052,31029,6359,772,61522,2997,5083,4222,
对联营企业和合营企业的投资收益(万元),1652,-38,5400,15823,1143,4874,--,--,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),437764,722569,1250131,672063,275716,51455,293060,491834,88141,98482,111023,205600,
营业外收入(万元),3203,4208,11989,14766,21124,21125,9091,10269,467,4023,1749,2129,
营业外支出(万元),12595,17558,25234,17901,4918,4653,5843,5628,1418,4176,3971,1960,
非流动资产处置损失(万元),--,--,10688,8365,2921,2028,770,1009,51,2336,0,0,
利润总额(万元),428373,709219,1236886,668928,291921,67926,296308,496475,87190,98329,108801,205769,
所得税费用(万元),2761,9316,13094,5280,4210,6846,3495,1121,358,2805,2328,2592,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),425612,699903,1223792,663648,287711,61080,292813,495354,86833,95523,106472,203177,
归属于母公司所有者的净利润(万元),395744,675112,1178988,620537,266398,55444,273291,463825,86833,86893,97101,183981,
被合并方在合并前实现净利润(万元),--,--,--,11558,--,--,--,--,--,0,--,--,
少数股东损益(万元),29869,24791,44804,43111,21313,5636,19522,31529,--,8630,9371,19196,
基本每股收益,0.75,1.29,2.71,1.71,0.84,--,--,--,--,0,0,4.6,
稀释每股收益,0.75,1.29,2.71,1.71,0.84,--,--,--,--,0,0,4.6,
