报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),4448353,3877577,5206413,5981080,6097205,5126918,5850138,5804534,2047269,1856230,1605889,1140738,797844,
营业收入(万元),4448353,3877577,5206413,5981080,6097205,5126918,5850138,5804534,2047269,1856230,1605889,1140738,797844,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),4596616,4057557,5294043,6419878,5913210,4843786,5537112,5323623,1862233,1713691,1489724,1056109,747662,
营业成本(万元),4010135,3413875,4775506,5622815,5389267,4378188,5070453,4957687,1644461,1520221,1326678,925153,639479,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),79482,--,--,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),34421,35603,33501,21942,59692,12216,15806,14540,11472,9859,8449,6374,4555,
销售费用(万元),37802,35114,45709,83253,77124,78376,75648,72257,38936,31736,27023,19541,14962,
管理费用(万元),320535,374667,376239,479546,441845,409884,408818,345031,170371,142258,125293,96370,78905,
财务费用(万元),-58865,-21452,-17416,10585,-106545,-53137,-55667,-85029,-10522,5696,471,7188,8680,
资产减值损失(万元),173107,219750,80503,201736,51826,18261,22054,19136,7515,3921,1811,1482,1082,
公允价值变动收益(万元),--,--,-1548,-1394,--,--,--,--,--,--,0,0,0,
投资收益(万元),56418,137521,151576,82572,11878,6235,5637,8010,4814,3252,4665,4076,1911,
对联营企业和合营企业的投资收益(万元),31031,27041,12072,1523,1323,-857,-389,1409,2955,1632,2881,2495,1493,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),-3405,53040,62398,-357620,195873,289366,318663,488921,189851,145791,120831,88705,52092,
营业外收入(万元),4301,5245,51561,105794,87768,90138,152665,94415,7868,35956,28489,22055,16197,
营业外支出(万元),2437,12610,4563,41289,7785,38464,30815,18870,1338,1973,2290,2172,1637,
非流动资产处置损失(万元),--,--,1147,3831,1130,817,1651,1257,1005,1274,2290,1603,774,
利润总额(万元),-1541,45675,109396,-293115,275856,341041,440512,564467,196381,179775,147029,108588,66652,
所得税费用(万元),16484,69905,105683,31714,70864,64471,84048,89423,34571,29217,23677,20864,12750,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),-18025,-24230,3713,-324829,204992,276570,356464,475043,161810,150557,123352,87724,53902,
归属于母公司所有者的净利润(万元),67275,83764,69803,-262148,227617,293538,357708,470564,159900,149048,122092,80468,45666,
被合并方在合并前实现净利润(万元),--,--,--,-1789,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-85301,-107994,-66090,-62681,-22625,-16968,-1243,4479,1909,1509,1260,7256,8236,
基本每股收益,0.03,0.05,0.04,-0.14,0.13,0.2,0.24,0.32,0.24,0.31,0.26,0,0,
稀释每股收益,0.03,0.05,0.04,-0.14,0.13,0.19,0.23,0.32,0.24,0.31,0.26,0,0,
