报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),148593,95347,264254,445508,463446,372102,375988,400213,387215,262928,296865,
营业收入(万元),148593,95347,264254,445508,463446,372102,375988,400213,387215,262928,296865,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),140904,114680,275676,475321,471187,380933,370987,387986,377034,256064,292594,
营业成本(万元),120690,76946,260794,457154,456882,370716,357721,376446,366418,244514,281470,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),3497,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),326,525,2245,130,16,163,308,289,174,217,107,
销售费用(万元),2870,2026,247,272,409,1654,1662,2281,2223,1871,1709,
管理费用(万元),7751,9145,8725,8247,6129,5562,4815,4722,3872,3138,2660,
财务费用(万元),5646,6179,2348,9675,4359,3375,4163,4027,4404,5574,2061,
资产减值损失(万元),125,19859,1316,-157,3393,-537,2319,221,-58,751,4588,
公允价值变动收益(万元),--,--,763,-763,--,--,--,--,--,-22,22,
投资收益(万元),753,--,3668,537,840,840,--,--,615,-1424,-1507,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),8734,-19331,-6991,-30039,-6901,-7990,5002,12227,10797,5417,2787,
营业外收入(万元),30,550,22997,31735,1418,22946,383,399,959,274,932,
营业外支出(万元),50,140,885,574,804,731,425,442,866,349,344,
非流动资产处置损失(万元),--,--,647,--,0,209,0,2,428,--,--,
利润总额(万元),8713,-18921,15121,1122,-6288,14224,4960,12184,10890,5341,3374,
所得税费用(万元),2839,2532,4536,501,-393,3675,1697,3239,2414,1132,1323,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),5874,-21453,10585,621,-5895,10549,3263,8946,8476,4210,2051,
归属于母公司所有者的净利润(万元),5299,-21574,11046,866,-4775,7508,3162,8479,7929,4005,2091,
被合并方在合并前实现净利润(万元),--,-553,--,1158,--,2538,3054,--,--,--,--,
少数股东损益(万元),575,121,-461,-245,-1120,3041,101,466,547,205,-39,
基本每股收益,0.09,-0.58,0.5,0.04,-0.22,0.44,0.19,0.67,0.63,0.32,0.17,
稀释每股收益,0.09,-0.58,0.5,0.04,-0.22,0.44,0.19,0.67,0.63,0.32,0.17,
