报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),170033,111273,58191,46873,41612,49982,
营业收入(万元),170033,111273,58191,46873,41612,49982,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),124865,76706,43816,39488,37616,42966,
营业成本(万元),85924,59668,33701,34009,32623,36789,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),10118,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),401,382,542,369,293,156,
销售费用(万元),24768,4697,996,502,297,207,
管理费用(万元),3742,12297,8483,5001,3848,5086,
财务费用(万元),-31,-434,41,-367,411,719,
资产减值损失(万元),-57,96,53,-25,144,8,
公允价值变动收益(万元),--,--,202,-365,164,--,
投资收益(万元),895,677,1530,2840,1767,958,
对联营企业和合营企业的投资收益(万元),73,53,-41,-90,-15,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),46043,35244,16108,9859,5928,7974,
营业外收入(万元),729,406,11270,294,268,164,
营业外支出(万元),--,30,17,1,95,1,
非流动资产处置损失(万元),--,--,17,--,95,--,
利润总额(万元),46772,35620,27361,10152,6101,8137,
所得税费用(万元),4317,4198,1637,1397,1055,1106,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),42455,31422,25724,8755,5046,7031,
归属于母公司所有者的净利润(万元),42455,31422,25724,8755,5049,7032,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,-3,-0,
基本每股收益,0.77,0.81,0.71,0.24,0.14,0.2,
稀释每股收益,0.77,0.81,0.71,0.24,0.14,0.2,
