报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),128882,120298,96734,65114,54609,40636,22198,12108,9574,7218,5504,4237,
营业收入(万元),128882,120298,96734,65114,54609,40636,22198,12108,9574,7218,5504,4237,
利息收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),121268,105026,84016,56255,43929,34361,15303,7758,5003,3573,2673,2624,
营业成本(万元),91825,78010,61411,39434,30391,24659,9777,4578,2872,1462,1090,1415,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),4852,--,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),1373,1290,865,773,477,471,309,284,131,123,89,68,
销售费用(万元),9011,7934,6800,4983,3996,2964,1845,1783,1246,769,474,379,
管理费用(万元),7510,14018,13068,10111,8294,6819,4861,2554,1551,1277,1076,766,
财务费用(万元),-1064,-605,-139,-998,-944,-1303,-1985,-1725,-962,-79,-56,-32,
资产减值损失(万元),7761,4379,2011,1953,1716,752,497,283,164,21,-0,27,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
投资收益(万元),-187,1687,-853,15,--,--,--,--,--,0,0,0,
对联营企业和合营企业的投资收益(万元),-178,211,-116,--,--,--,--,--,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),12442,20190,11864,8873,10679,6274,6894,4350,4572,3645,2831,1614,
营业外收入(万元),172,389,3690,4878,2688,3142,1114,1728,1746,985,567,456,
营业外支出(万元),28,8,12,38,0,0,0,0,443,1,0,0,
非流动资产处置损失(万元),--,5,10,38,0,0,0,0,--,1,0,0,
利润总额(万元),12586,20571,15542,13714,13367,9417,8008,6078,5874,4630,3397,2069,
所得税费用(万元),1249,2125,1334,1651,667,65,785,885,729,505,384,119,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),11337,18446,14208,12063,12701,9352,7223,5193,5145,4125,3013,1950,
归属于母公司所有者的净利润(万元),11719,16959,13136,12133,11906,9404,7223,5193,5145,4125,3013,1950,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,
少数股东损益(万元),-382,1486,1072,-70,795,-52,--,--,--,0,0,0,
基本每股收益,0.28,0.42,0.34,0.32,0.63,0.75,0.86,0.62,1,0.98,0.72,0.46,
稀释每股收益,0.28,0.42,0.34,0.32,0.63,0.75,0.84,0.62,1,0.98,0.72,0.46,
