报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),535378,456972,376738,353344,332560,291842,251428,232445,181416,152447,143713,
营业收入(万元),535378,456972,376738,353344,332560,291842,251428,232445,181416,152447,143713,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),507865,437471,353088,323173,306149,264005,219678,213511,162505,132938,135200,
营业成本(万元),409066,352040,272973,250476,249185,217801,185821,185367,142629,117814,121200,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),16323,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),4060,3909,3068,2068,1506,1559,1383,925,759,684,409,
销售费用(万元),35952,33849,30208,26996,20832,16873,13595,10241,7237,5596,5441,
管理费用(万元),31370,43142,41711,38039,30644,26529,19538,14595,10217,8139,6268,
财务费用(万元),2273,1221,2110,2442,1533,455,-997,1691,1132,699,1769,
资产减值损失(万元),8821,3309,3018,3152,2449,789,338,692,532,5,113,
公允价值变动收益(万元),-12,--,--,--,-207,207,--,--,--,--,--,
投资收益(万元),-275,-22,-36,-15,-151,--,--,--,28,-1,--,
对联营企业和合营企业的投资收益(万元),-134,-73,-36,-26,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),30011,22505,23614,30157,26054,28044,31750,18934,18939,19508,8513,
营业外收入(万元),144,422,3166,2756,1796,1300,813,1580,335,311,797,
营业外支出(万元),2264,281,461,891,634,239,350,101,187,159,100,
非流动资产处置损失(万元),--,--,152,594,133,6,44,20,--,--,--,
利润总额(万元),27891,22645,26318,32021,27216,29104,32212,20413,19087,19660,9210,
所得税费用(万元),3424,3380,4834,6080,4712,4808,5104,3351,3017,4432,2109,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),24467,19265,21485,25941,22504,24296,27108,17062,16070,15228,7101,
归属于母公司所有者的净利润(万元),24467,19265,21485,25941,22504,24296,27108,17062,16072,15216,7105,
被合并方在合并前实现净利润(万元),--,--,--,-1962,--,--,--,--,368,4313,1597,
少数股东损益(万元),--,--,--,--,--,--,--,--,-2,12,-4,
基本每股收益,0.22,0.17,0.25,0.3,0.52,0.67,1.36,1.14,1.29,1.52,0.71,
稀释每股收益,0.22,0.17,0.25,0.3,0.52,0.67,1.36,1.14,1.29,1.52,0.71,
