报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),436257,381465,279005,194835,157149,134451,104877,86503,63565,39693,40348,28276,
营业收入(万元),436257,381465,279005,194835,157149,134451,104877,86503,63565,39693,40348,28276,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),384919,311540,221135,163304,135793,116504,90233,74081,56010,35425,37380,26774,
营业成本(万元),268018,211072,152555,113208,97371,84526,67011,55395,43755,28044,31527,21788,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),17291,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),4530,4135,3316,1880,1117,883,708,594,371,227,186,119,
销售费用(万元),40867,32474,26638,25954,19796,16645,12466,10665,5793,3460,2676,2012,
管理费用(万元),32264,45427,28598,19760,17312,14833,10822,8117,5526,3209,2387,2372,
财务费用(万元),12180,8426,3949,-425,-679,-693,-1370,-1217,349,358,634,215,
资产减值损失(万元),9767,10004,6078,2928,876,310,595,527,217,128,-31,267,
公允价值变动收益(万元),--,--,118,--,--,--,--,--,--,--,--,--,
投资收益(万元),-843,6,312,4,24,3,2,3,119,561,-345,779,
对联营企业和合营企业的投资收益(万元),-33,--,--,--,--,--,--,--,--,121,-67,-165,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),53651,72123,58300,31536,21380,17950,14647,12425,7675,4830,2623,2282,
营业外收入(万元),419,261,3091,2122,2154,1657,764,532,844,448,497,375,
营业外支出(万元),416,320,520,405,527,367,171,408,155,164,70,34,
非流动资产处置损失(万元),--,--,39,33,22,45,34,212,21,4,1,--,
利润总额(万元),53654,72064,60871,33253,23007,19240,15240,12549,8363,5113,3050,2622,
所得税费用(万元),8836,12068,9193,5061,3391,3030,2945,2453,1320,444,317,428,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),44818,59996,51678,28192,19617,16210,12295,10096,7043,4669,2734,2195,
归属于母公司所有者的净利润(万元),43024,59072,50999,28383,19674,15909,12089,9730,6736,4580,2753,2261,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),1794,924,679,-191,-57,301,206,366,307,89,-19,-66,
基本每股收益,0.22,0.49,0.77,1.08,0.76,1.1,0.84,0.68,1.12,0.76,0.46,0.38,
稀释每股收益,0.22,0.49,0.77,1.08,0.75,1.1,0.84,0.68,1.12,0.76,0.46,0.38,
