报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),47107,--,--,--,--,--,25238,
营业收入(万元),--,--,--,57944,31142,24864,--,
利息收入(万元),10078,--,--,13373,10286,6610,5176,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),22615,22980,28227,39433,15226,18173,19926,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),14895,--,--,4684,2977,--,--,
营业总成本(万元),31708,--,--,--,--,--,14700,
营业成本(万元),--,--,--,23994,18088,15453,--,
利息支出(万元),--,--,--,325,31,28,17,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),14896,--,--,4595,3099,--,--,
营业税金及附加(万元),174,--,--,2233,829,1001,1107,
销售费用(万元),15558,--,--,15868,13405,13546,12597,
管理费用(万元),--,--,--,--,--,--,--,
财务费用(万元),--,--,--,--,--,--,--,
资产减值损失(万元),56,--,--,27,--,--,--,
公允价值变动收益(万元),-1102,--,--,-1236,970,-95,138,
投资收益(万元),-356,--,--,2014,1714,204,15,
对联营企业和合营企业的投资收益(万元),--,--,--,-8,--,--,--,
汇兑收益(万元),-92,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),15399,--,--,33950,13054,9410,10538,
营业外收入(万元),354,--,--,640,451,558,470,
营业外支出(万元),85,--,--,23,18,3,15,
非流动资产处置损失(万元),--,--,--,--,--,--,--,
利润总额(万元),15668,--,--,34567,13487,9965,10993,
所得税费用(万元),4194,--,--,8753,3398,2570,2806,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),11473,--,--,25814,10089,7395,8187,
归属于母公司所有者的净利润(万元),11473,15830,21975,25814,10089,7395,8187,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,
基本每股收益,0.29,--,--,0.65,0.25,0.18,0.27,
稀释每股收益,0.29,--,--,0.65,0.25,0.18,0.27,
