报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),222651,193120,197210,180471,148913,116654,89403,100513,83153,59554,55418,42246,
营业收入(万元),222651,193120,197210,180471,148913,116654,89403,100513,83153,59554,55418,42246,
利息收入(万元),--,--,--,--,--,--,0,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,0,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,0,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),213681,185726,186839,165033,129752,104144,79387,88465,74177,52421,49553,36083,
营业成本(万元),179383,154726,154568,134723,104936,84784,67329,78840,64721,43984,41393,27789,
利息支出(万元),--,--,--,--,--,--,0,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,0,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),7751,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,0,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,0,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,0,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,0,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,0,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1950,1905,1854,1093,1015,913,805,464,448,276,275,205,
销售费用(万元),4323,5295,5210,5473,4862,4976,3286,2836,2044,1765,1391,1445,
管理费用(万元),10800,18673,18147,17289,14613,10248,7167,6070,4330,4352,4570,3903,
财务费用(万元),6145,3203,2875,846,1426,913,-673,-330,1967,1931,1768,1659,
资产减值损失(万元),3329,1925,4186,5609,2901,2310,1472,585,667,113,156,1082,
公允价值变动收益(万元),--,--,--,--,--,--,0,--,--,0,0,0,
投资收益(万元),13864,2689,5824,2988,326,496,120,329,65,212,-39,-50,
对联营企业和合营企业的投资收益(万元),13863,2689,4125,3063,233,456,-115,54,65,212,-39,-50,
汇兑收益(万元),--,--,--,--,--,--,0,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),23167,10606,16195,18425,19486,13007,10136,12378,9040,7345,5826,6113,
营业外收入(万元),603,675,879,976,698,938,1396,1117,681,2012,1686,997,
营业外支出(万元),224,48,128,241,13,101,33,12,27,13,9,10,
非流动资产处置损失(万元),--,--,54,31,8,55,30,5,16,3,5,7,
利润总额(万元),23546,11233,16946,19160,20171,13844,11499,13483,9695,9343,7503,7100,
所得税费用(万元),1806,1704,2089,2528,3604,1603,1582,2093,1433,1507,1295,426,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),21740,9529,14857,16632,16567,12241,9917,11390,8262,7836,6208,6674,
归属于母公司所有者的净利润(万元),21215,9326,15004,16417,16642,12253,9891,11388,8262,7836,6208,6674,
被合并方在合并前实现净利润(万元),--,--,--,--,--,0,0,--,--,--,--,--,
少数股东损益(万元),525,203,-147,215,-75,-12,26,3,--,0,0,0,
基本每股收益,0.24,0.11,0.18,0.4,0.4,0.6,0.48,0.55,0.52,0.51,0.42,0.59,
稀释每股收益,0.24,0.1,0.18,0.4,0.4,0.6,0.48,0.55,0.52,0.51,0.42,0.59,
