报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),568155,735794,887115,965549,902698,1103784,1131800,1132854,1026583,934937,825151,
营业收入(万元),554100,721931,868750,929984,892932,1096544,1122602,1126266,1022080,931862,821119,
利息收入(万元),13809,13793,18321,35526,9725,7072,8729,6091,4070,2909,3972,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),246,70,44,39,41,169,469,497,432,166,60,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),709864,753909,871791,958072,913854,1084902,1093194,1086017,980179,903809,816482,
营业成本(万元),509843,603600,708878,761742,745774,930515,975095,975560,872668,798536,727959,
利息支出(万元),1246,1582,5544,24381,2917,1439,1128,1984,1207,146,454,
手续费及佣金支出(万元),41,30,36,45,46,22,34,22,29,20,21,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),37839,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),4601,4572,4453,3362,2770,2914,2615,2282,1180,869,751,
销售费用(万元),46187,43601,44157,44633,39330,37437,32278,33733,35626,32554,32681,
管理费用(万元),76420,88966,91388,93347,97394,84523,74422,67720,64597,65424,47773,
财务费用(万元),10505,7312,8607,14730,8973,12784,6036,4955,2718,1045,3914,
资产减值损失(万元),17239,4245,8729,15831,16650,15266,1587,-239,2155,5215,2928,
公允价值变动收益(万元),1008,-2545,1524,301,811,68,346,-1177,195,471,-747,
投资收益(万元),1916,15691,7424,9536,10893,3899,5709,5933,15498,4629,703,
对联营企业和合营企业的投资收益(万元),-1063,-46,871,250,24,90,163,32,125,26,25,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-135104,852,24272,17314,548,22849,44661,51594,62097,36228,8625,
营业外收入(万元),4108,7058,5176,5981,21184,11177,4317,2300,3678,2512,3040,
营业外支出(万元),479,2304,1439,1127,542,629,460,291,1161,1364,939,
非流动资产处置损失(万元),--,--,1017,441,174,441,288,69,410,131,359,
利润总额(万元),-131475,5606,28010,22168,21189,33396,48518,53604,64614,37376,10726,
所得税费用(万元),5022,1835,5421,8262,4767,7223,7070,7854,8409,8716,1026,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-136497,3771,22589,13905,16423,26173,41448,45750,56205,28661,9700,
归属于母公司所有者的净利润(万元),-130011,5651,22337,13532,16770,22195,34906,41082,54267,25242,7857,
被合并方在合并前实现净利润(万元),--,--,--,--,-127,--,--,--,--,--,--,
少数股东损益(万元),-6486,-1880,252,373,-347,3978,6542,4669,1938,3419,1843,
基本每股收益,-1.32,0.06,0.22,0.14,0.17,0.22,0.39,0.49,0.64,0.3,0.09,
稀释每股收益,-1.32,0.06,0.22,0.14,0.17,0.22,0.39,0.49,0.64,0.3,0.09,
