报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),1107641,695004,457527,361447,319957,276909,198942,
营业收入(万元),1107641,695004,457527,361447,319957,276909,198942,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),790547,522763,388316,333916,301873,258922,196046,
营业成本(万元),655272,425902,316710,255884,244064,214804,162467,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),20533,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),24101,18306,15777,9892,6868,932,2096,
销售费用(万元),48943,35169,26570,19325,15686,13887,9277,
管理费用(万元),20377,23826,17839,18744,14252,11775,10287,
财务费用(万元),19289,18479,11946,17988,20534,16998,11141,
资产减值损失(万元),2032,1081,-80,12083,419,526,778,
公允价值变动收益(万元),--,--,--,--,--,--,--,
投资收益(万元),804,16,446,--,-50,--,--,
对联营企业和合营企业的投资收益(万元),-6,1,-3,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),330404,180067,69211,27530,18083,17987,2896,
营业外收入(万元),1418,627,8972,8775,4225,1200,1152,
营业外支出(万元),1231,375,542,1378,478,308,215,
非流动资产处置损失(万元),--,--,297,904,45,17,--,
利润总额(万元),330591,180318,77641,34927,21830,18879,3832,
所得税费用(万元),45431,25052,11465,9164,4426,1544,1219,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),285160,155266,66176,25763,17404,17335,2613,
归属于母公司所有者的净利润(万元),280518,151697,65160,24943,17022,17372,2613,
被合并方在合并前实现净利润(万元),--,--,--,-1190,-1046,-718,-62,
少数股东损益(万元),4642,3569,1016,820,382,-37,--,
基本每股收益,4.19,2.48,1.09,0.42,0.28,--,--,
稀释每股收益,4.19,2.48,1.09,0.42,0.28,--,--,
