报告日期,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),69301,57390,79767,51918,55085,51682,
营业收入(万元),69301,57390,79767,51918,55085,51682,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),51283,49949,69806,51097,49459,45903,
营业成本(万元),44658,43821,62818,45831,45332,42340,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),827,162,163,236,254,143,
销售费用(万元),145,144,450,535,135,303,
管理费用(万元),4190,4396,3893,3399,3297,2560,
财务费用(万元),493,858,737,338,558,366,
资产减值损失(万元),970,568,1746,757,-117,190,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),26,203,420,354,204,380,
对联营企业和合营企业的投资收益(万元),26,203,420,354,202,376,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),18044,7644,10381,1175,5830,6159,
营业外收入(万元),2296,1874,450,9104,2553,7593,
营业外支出(万元),98,809,65,10,23,23,
非流动资产处置损失(万元),4,793,0,--,--,--,
利润总额(万元),20241,8709,10766,10270,8361,13729,
所得税费用(万元),4873,2084,2292,1746,1503,2936,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),15369,6625,8475,8524,6858,10793,
归属于母公司所有者的净利润(万元),15371,6625,8475,8524,6858,10793,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),-3,--,--,--,--,--,
基本每股收益,0.43,0.18,0.24,0.56,0.45,0.71,
稀释每股收益,0.43,0.18,0.24,0.56,0.45,0.71,
