报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),140608,124595,123889,91675,50200,46062,61348,62436,60583,56015,55356,38723,
营业收入(万元),140608,124595,123889,91675,50200,46062,61348,62436,60583,56015,55356,38723,
利息收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),132295,112939,113813,83565,50158,43470,56646,54995,52402,49820,49632,34461,
营业成本(万元),100424,88767,89215,65813,39261,33507,47409,48054,43772,41938,42002,29100,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),6039,--,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),1279,1487,1764,742,484,285,366,479,374,386,130,161,
销售费用(万元),6956,7246,5331,4119,2883,3167,3409,2690,3257,2976,3413,2602,
管理费用(万元),10487,15288,12936,9730,5556,5521,5400,4445,3735,3670,3697,2310,
财务费用(万元),2584,1219,441,177,-226,-522,-1101,-1304,528,422,103,4,
资产减值损失(万元),4526,-1067,4126,2983,2199,1511,1164,631,736,428,286,284,
公允价值变动收益(万元),340,--,--,--,--,--,--,--,--,0,0,0,
投资收益(万元),1661,1106,699,924,951,605,--,--,--,0,0,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),12204,14845,10775,9034,992,3197,4702,7441,8180,6195,5725,4262,
营业外收入(万元),676,241,2010,452,344,466,323,351,776,281,28,35,
营业外支出(万元),225,395,57,35,30,208,2996,145,25,13,108,59,
非流动资产处置损失(万元),--,--,27,1,21,64,2,9,2,4,16,4,
利润总额(万元),12656,14690,12728,9451,1306,3454,2029,7647,8932,6463,5645,4238,
所得税费用(万元),1514,2334,1894,1248,6,425,338,1025,1380,849,819,105,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),11142,12356,10834,8203,1300,3029,1692,6621,7551,5614,4826,4133,
归属于母公司所有者的净利润(万元),10690,11685,10699,8172,1370,2761,1468,6334,7329,5458,4706,4127,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,
少数股东损益(万元),452,672,136,31,-70,268,224,287,223,156,121,6,
基本每股收益,0.08,0.12,0.13,0.17,0.04,0.08,0.06,0.4,0.61,0.45,0.39,0.35,
稀释每股收益,0.08,0.12,0.13,0.17,0.04,0.08,0.06,0.4,0.61,0.45,0.39,0.35,
