报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),322822,293193,257152,247348,202006,137938,154506,
营业收入(万元),322822,293193,257152,247348,202006,137938,154506,
利息收入(万元),--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,
营业总成本(万元),290729,234921,203743,190066,160557,113870,126621,
营业成本(万元),213130,175782,159802,149418,125639,86974,98131,
利息支出(万元),--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,
研发费用(万元),16073,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,
营业税金及附加(万元),3564,3256,3021,2174,1151,1104,1407,
销售费用(万元),19973,15161,11921,8941,9297,5040,5625,
管理费用(万元),27274,31535,25271,23393,19596,16963,16347,
财务费用(万元),6437,6714,1652,4176,3376,2715,3860,
资产减值损失(万元),4278,2473,2076,1962,1499,1075,1251,
公允价值变动收益(万元),552,-742,519,-1382,2235,-1070,-203,
投资收益(万元),14416,11548,17058,19398,15051,6012,6335,
对联营企业和合营企业的投资收益(万元),10718,10310,13791,15039,12659,5829,4787,
汇兑收益(万元),--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,
营业利润(万元),48415,69965,70985,75298,58734,29010,34017,
营业外收入(万元),764,321,2380,792,643,767,1037,
营业外支出(万元),609,231,123,374,172,267,201,
非流动资产处置损失(万元),--,--,34,45,16,18,39,
利润总额(万元),48569,70055,73242,75717,59206,29510,34853,
所得税费用(万元),3491,9034,8022,7748,6885,3207,4001,
未确认投资损失(万元),--,--,--,--,--,--,--,
净利润(万元),45078,61021,65220,67969,52321,26304,30852,
归属于母公司所有者的净利润(万元),44196,59990,64374,67260,51808,25803,30797,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,
少数股东损益(万元),883,1031,846,708,512,501,55,
基本每股收益,0.76,1.59,1.7,1.78,1.44,0.72,0.86,
稀释每股收益,0.76,1.59,1.7,1.78,1.44,0.72,0.86,
