报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
营业总收入(万元),111995,90353,79803,53993,40291,
营业收入(万元),111995,90353,79803,53993,40291,
利息收入(万元),--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,
营业总成本(万元),102484,79638,69260,52518,40529,
营业成本(万元),83653,65583,56734,42823,33060,
利息支出(万元),--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,
研发费用(万元),4476,3643,2390,1914,--,
退保金(万元),--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,
分保费用(万元),--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,
营业税金及附加(万元),993,841,727,381,166,
销售费用(万元),4681,2873,2799,1608,1617,
管理费用(万元),5676,4317,4122,3327,4072,
财务费用(万元),2114,2246,1462,1546,1077,
资产减值损失(万元),891,136,1025,920,537,
公允价值变动收益(万元),4,-63,63,--,--,
投资收益(万元),21,-77,--,14,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,
期货损益(万元),--,--,--,--,--,
托管收益(万元),--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,
营业利润(万元),10117,10838,10608,1481,-238,
营业外收入(万元),2,532,540,540,408,
营业外支出(万元),93,51,304,--,163,
非流动资产处置损失(万元),--,--,--,--,148,
利润总额(万元),10027,11320,10844,2021,7,
所得税费用(万元),2019,1520,1889,614,580,
未确认投资损失(万元),--,--,--,--,--,
净利润(万元),8008,9800,8955,1407,-573,
归属于母公司所有者的净利润(万元),8008,9800,8955,1407,-573,
被合并方在合并前实现净利润(万元),--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,
基本每股收益,0.47,0.61,0.55,0.09,-0.04,
稀释每股收益,0.47,0.61,0.55,0.09,-0.04,
