报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),38144,38098,37964,38488,33125,30145,
营业收入(万元),38144,38098,37964,38488,33125,30145,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),34713,33534,33615,34251,29302,26295,
营业成本(万元),26736,25567,25375,25248,21901,19293,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),144,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),233,253,195,24,26,206,
销售费用(万元),4321,4763,4759,5065,3859,3637,
管理费用(万元),2559,2545,2308,2368,2632,2248,
财务费用(万元),-111,-89,34,89,31,301,
资产减值损失(万元),832,495,945,1458,853,609,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),497,-82,-60,53,--,1778,
对联营企业和合营企业的投资收益(万元),-64,-88,-69,4,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),4443,4666,4288,4290,3823,5628,
营业外收入(万元),256,45,338,825,266,270,
营业外支出(万元),384,503,411,518,975,1350,
非流动资产处置损失(万元),--,--,5,8,5,566,
利润总额(万元),4315,4209,4215,4597,3114,4548,
所得税费用(万元),1101,1054,1075,1203,1005,1331,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),3214,3154,3141,3394,2109,3216,
归属于母公司所有者的净利润(万元),3181,3136,3132,3394,2109,3023,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),33,18,9,--,--,193,
基本每股收益,0.23,0.41,0.45,0.48,0.3,0.43,
稀释每股收益,0.23,0.41,0.45,0.48,0.3,0.43,
