报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),71819,68599,63624,58660,51977,37679,30412,26552,
营业收入(万元),71819,68599,63624,58660,51977,37679,30412,26552,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),54572,50550,45483,44112,38048,28812,22401,19963,
营业成本(万元),39776,36436,31882,31024,26187,18980,14248,13630,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),3405,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),677,1115,745,703,573,397,273,220,
销售费用(万元),6096,4958,4461,4689,4113,3103,2149,1833,
管理费用(万元),5270,7573,8717,7850,6994,6047,5472,4318,
财务费用(万元),-1369,-142,-694,-273,-206,29,116,-55,
资产减值损失(万元),717,609,373,119,387,256,143,17,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,
投资收益(万元),2218,3233,348,180,204,51,--,774,
对联营企业和合营企业的投资收益(万元),115,130,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),20523,21698,18489,14728,14133,8918,8011,7362,
营业外收入(万元),1140,27,733,1111,886,1413,762,523,
营业外支出(万元),3,16,430,44,51,55,29,37,
非流动资产处置损失(万元),--,--,275,11,15,1,11,3,
利润总额(万元),21661,21708,18791,15795,14969,10276,8743,7849,
所得税费用(万元),3119,3127,2684,2426,2462,1534,1314,977,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),18542,18581,16107,13368,12507,8742,7428,6872,
归属于母公司所有者的净利润(万元),18641,18581,16107,13368,12507,8742,7428,6946,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),-99,--,--,--,--,--,--,-75,
基本每股收益,0.69,0.69,0.7,1.32,1.24,0.86,0.73,--,
稀释每股收益,0.69,0.69,0.7,1.32,1.24,0.86,0.73,--,
