报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),60806,52990,58310,47814,47569,47208,41753,41262,29235,26643,
营业收入(万元),60806,52990,58310,47814,47569,47208,41753,41262,29235,26643,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),49731,44813,41590,32654,31830,30304,27564,28026,19940,15735,
营业成本(万元),20023,16784,16731,13040,11914,12478,12008,12711,8382,7373,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),7346,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),895,857,625,270,337,412,370,352,199,187,
销售费用(万元),14711,14326,13104,10741,10687,9671,8499,8473,4983,4605,
管理费用(万元),6261,13042,11448,9167,8795,7569,6298,6016,6149,3299,
财务费用(万元),-546,-371,-431,-490,-146,-27,329,514,87,153,
资产减值损失(万元),1041,175,112,-74,243,201,60,-40,141,119,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,
投资收益(万元),1876,1819,1585,271,22,-0,--,--,--,--,
对联营企业和合营企业的投资收益(万元),-1334,-262,-76,27,22,-0,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),13674,10789,18305,15430,15761,16904,14188,13236,9295,10909,
营业外收入(万元),1705,2718,3895,1469,964,2312,944,513,1156,38,
营业外支出(万元),57,174,110,45,21,11,26,27,101,33,
非流动资产处置损失(万元),--,--,7,5,21,6,25,18,60,0,
利润总额(万元),15322,13333,22090,16854,16703,19206,15106,13722,10350,10914,
所得税费用(万元),1760,1915,3290,2680,2678,2920,2185,2185,1951,1638,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),13561,11419,18800,14174,14026,16286,12921,11538,8399,9276,
归属于母公司所有者的净利润(万元),13561,11419,18800,14174,14026,16286,12921,11538,8399,9276,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.42,0.36,0.59,0.99,1.17,1.36,1.08,0.96,--,--,
稀释每股收益,0.42,0.36,0.59,0.99,1.17,1.36,1.08,0.96,--,--,
