报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),67842,68720,77968,78601,74275,66717,58958,55529,19045,18319,14612,15434,12884,
营业收入(万元),67842,68720,77968,78601,74275,66717,58958,55529,19045,18319,14612,15434,12884,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
营业总成本(万元),42664,41913,46752,48653,46727,43140,35781,34586,16825,12378,8537,7250,5304,
营业成本(万元),22280,20564,19720,19390,18465,15948,13571,13179,4308,2953,2745,2953,2252,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
营业税金及附加(万元),1406,1496,2282,3975,3494,3137,2741,2534,1009,974,767,825,690,
销售费用(万元),5957,6941,10761,11479,11177,9057,7393,7469,2308,2144,1017,914,577,
管理费用(万元),14264,12453,13181,13780,13234,12035,9698,9533,7936,5192,3203,2585,2146,
财务费用(万元),-1325,418,736,1,285,2921,2377,1913,1244,1083,815,-36,-185,
资产减值损失(万元),83,40,71,29,72,41,2,-42,19,32,-11,9,-177,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,-270,263,
投资收益(万元),367,324,512,438,586,634,626,400,776,127,41,1040,40,
对联营企业和合营企业的投资收益(万元),367,539,512,432,586,634,626,404,603,110,--,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
营业利润(万元),25595,27143,31729,30386,28135,24212,23803,21343,2996,6068,6116,8954,7883,
营业外收入(万元),29,95,79,215,787,108,366,18,23,1,50,50,5,
营业外支出(万元),1032,1280,459,468,661,723,600,348,851,198,287,355,178,
非流动资产处置损失(万元),--,--,19,31,179,50,11,13,823,25,39,104,0,
利润总额(万元),24592,25958,31348,30132,28261,23597,23569,21014,2167,5871,5880,8649,7710,
所得税费用(万元),4541,4270,5837,5274,4227,3876,3970,3443,128,1325,997,1494,2393,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,
净利润(万元),20051,21688,25511,24858,24034,19721,19599,17571,2039,4546,4883,7154,5317,
归属于母公司所有者的净利润(万元),19163,20421,22382,19725,18107,14780,13718,11702,1009,3827,4593,6678,4724,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,9756,--,--,--,--,--,
少数股东损益(万元),888,1267,3129,5133,5927,4940,5881,5869,1030,719,290,476,593,
基本每股收益,0.35,0.37,0.53,0.47,0.66,0.69,0.84,0.71,0.09,0.39,0.46,0.67,0.48,
稀释每股收益,0.35,0.37,0.53,0.47,0.66,0.69,0.84,0.71,0.09,0.39,0.46,0.67,0.48,
