报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
营业总收入(万元),44553,36766,27954,21937,20240,
营业收入(万元),44553,36766,27954,21937,20240,
利息收入(万元),--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,
营业总成本(万元),33460,29167,22381,19106,22342,
营业成本(万元),25124,22675,17035,12937,12868,
利息支出(万元),--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,
研发费用(万元),1381,1202,1189,--,--,
退保金(万元),--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,
分保费用(万元),--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,
营业税金及附加(万元),376,304,256,306,254,
销售费用(万元),1885,1490,1152,686,673,
管理费用(万元),3983,3586,3147,4192,3750,
财务费用(万元),-277,29,217,320,365,
资产减值损失(万元),989,-120,-615,665,4432,
公允价值变动收益(万元),--,--,--,17,-25,
投资收益(万元),320,305,466,3337,1691,
对联营企业和合营企业的投资收益(万元),--,-19,21,-45,--,
汇兑收益(万元),--,--,--,--,--,
期货损益(万元),--,--,--,--,--,
托管收益(万元),--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,
营业利润(万元),11505,7884,6048,6185,-437,
营业外收入(万元),236,567,89,89,335,
营业外支出(万元),9,56,453,51,12,
非流动资产处置损失(万元),--,--,--,50,9,
利润总额(万元),11732,8394,5684,6223,-114,
所得税费用(万元),1680,1173,867,-187,239,
未确认投资损失(万元),--,--,--,--,--,
净利润(万元),10052,7222,4817,6410,-354,
归属于母公司所有者的净利润(万元),10052,7222,4874,6498,-460,
被合并方在合并前实现净利润(万元),--,--,--,--,--,
少数股东损益(万元),--,--,-57,-88,107,
基本每股收益,1.68,1.2,0.81,--,--,
稀释每股收益,1.68,1.2,0.81,--,--,
