报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),20071,26123,26389,25747,23477,22397,
营业收入(万元),20071,26123,26389,25747,23477,22397,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),19349,21452,20638,20846,18266,20475,
营业成本(万元),10398,12606,11133,11007,9162,10348,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),3624,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),156,141,179,106,124,154,
销售费用(万元),3634,3276,4102,3982,4067,4314,
管理费用(万元),1779,5346,5299,5516,5076,4984,
财务费用(万元),-1006,-76,-162,-129,-100,-74,
资产减值损失(万元),763,159,85,362,-61,750,
公允价值变动收益(万元),--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),964,6147,5751,4901,5211,1921,
营业外收入(万元),568,303,352,462,231,730,
营业外支出(万元),21,26,25,58,97,145,
非流动资产处置损失(万元),--,--,--,5,5,--,
利润总额(万元),1511,6424,6078,5305,5346,2506,
所得税费用(万元),-51,895,709,636,676,343,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),1562,5529,5369,4669,4670,2163,
归属于母公司所有者的净利润(万元),1562,5529,5369,4669,4670,2163,
被合并方在合并前实现净利润(万元),--,--,--,--,3743,1739,
少数股东损益(万元),--,--,--,--,--,--,
基本每股收益,0.11,0.48,0.5,0.47,0.48,0.22,
稀释每股收益,0.11,0.48,0.5,0.47,0.48,0.22,
