报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),569366,455103,327675,269484,231386,194544,
营业收入(万元),569366,455103,327675,269484,231386,194544,
利息收入(万元),--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,
营业总成本(万元),515732,413906,320795,245490,213837,177733,
营业成本(万元),353912,288605,216651,184017,162927,138894,
利息支出(万元),--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,
研发费用(万元),20513,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,
营业税金及附加(万元),3117,3984,2119,1912,1313,733,
销售费用(万元),107152,72701,51983,36999,28839,20516,
管理费用(万元),29358,40432,49912,23086,19945,15956,
财务费用(万元),-2782,3324,-2633,-2020,254,1137,
资产减值损失(万元),4462,4860,2763,1494,560,497,
公允价值变动收益(万元),-27,245,891,-3037,227,1231,
投资收益(万元),-1296,1860,-1001,-442,714,1038,
对联营企业和合营企业的投资收益(万元),--,728,572,77,--,--,
汇兑收益(万元),--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,
营业利润(万元),54587,45232,6770,20515,18490,19080,
营业外收入(万元),1955,694,1700,1214,1885,1211,
营业外支出(万元),328,441,182,145,42,84,
非流动资产处置损失(万元),--,--,--,--,14,12,
利润总额(万元),56214,45485,8288,21583,20333,20207,
所得税费用(万元),7698,8003,3002,3669,3723,3262,
未确认投资损失(万元),--,--,--,--,--,--,
净利润(万元),48515,37482,5286,17914,16610,16945,
归属于母公司所有者的净利润(万元),48509,37566,5101,17877,15729,16364,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,
少数股东损益(万元),7,-85,185,37,881,581,
基本每股收益,1.27,1.04,0.21,1.15,1.08,4.82,
稀释每股收益,1.27,1.04,0.21,1.15,1.08,4.82,
