报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),197456,179020,156619,146996,146932,142171,132285,117279,98216,84601,
营业收入(万元),197456,179020,156619,146996,146932,142171,132285,117279,98216,84601,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),182966,176553,141154,132107,131922,121404,111672,100152,84419,74597,
营业成本(万元),135608,120343,108080,104822,105060,97669,89745,78704,66231,58589,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),9720,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),2418,2582,2136,1607,1342,1156,1167,1096,820,673,
销售费用(万元),16368,14421,10566,8709,8976,7409,7161,6802,6291,4407,
管理费用(万元),15494,35165,18715,16304,15749,14585,13468,12076,10338,9828,
财务费用(万元),1298,1116,810,383,402,108,-334,562,227,352,
资产减值损失(万元),2060,2927,847,281,393,476,466,911,511,748,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,
投资收益(万元),3848,1096,794,1301,1282,506,63,5,36,54,
对联营企业和合营企业的投资收益(万元),-50,365,409,583,591,188,5,4,2,1,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),20163,18743,16259,16190,16292,21273,20676,17133,13833,10057,
营业外收入(万元),363,370,1445,563,542,2188,1169,764,477,747,
营业外支出(万元),483,417,540,241,389,403,458,663,549,385,
非流动资产处置损失(万元),--,--,23,56,40,35,65,133,272,2,
利润总额(万元),20043,18696,17165,16511,16445,23058,21386,17234,13761,10420,
所得税费用(万元),2637,2689,2048,1838,2294,3338,3078,2675,1877,1751,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),17406,16007,15117,14673,14152,19720,18309,14559,11884,8669,
归属于母公司所有者的净利润(万元),17625,16470,15149,14598,14113,19645,18250,14500,11811,8642,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-219,-463,-32,74,39,75,59,59,73,27,
基本每股收益,0.13,0.17,0.16,0.15,0.15,0.21,0.4,0.34,0.27,0.22,
稀释每股收益,0.13,0.17,0.16,0.15,0.15,0.21,0.4,0.34,0.27,0.22,
