报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
营业总收入(万元),17154200,16861900,16079200,14655000,12318100,10001500,8295200,6791767,4985585,3682393,3456057,2587643,1892997,1456840,1146553,
营业收入(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
利息收入(万元),26748800,24581800,21481400,22825400,21201500,17780400,15024300,12122124,7296693,6019004,5572130,3844251,2843074,2265400,1757860,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
手续费及佣金收入(万元),4620500,5077300,4323600,2931300,2232100,1457300,932100,720481,446147,272042,233495,160357,89171,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
其他业务收入(万元),340500,261200,266300,300400,170500,91200,53100,18281,12879,22242,31782,19611,18383,--,0,
营业总成本(万元),10619900,9834400,9113200,8048300,6143000,4649200,3853300,3216095,2478380,1964556,1922856,1511369,1294864,575847,443148,
营业成本(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
利息支出(万元),15564400,13890600,10669400,11524500,11383200,9262700,7688100,5977968,2776342,2665166,2418696,1426254,1064800,874101,670210,
手续费及佣金支出(万元),719600,519300,254400,151500,97500,66900,57500,48908,41293,51345,54041,47413,32264,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
其他业务成本(万元),83300,40200,34600,67800,61500,77500,34200,20850,32087,38411,21866,24648,16388,--,0,
营业税金及附加(万元),185200,161000,444400,897600,814700,681300,625800,489889,339539,282581,261263,185422,136030,105130,81805,
销售费用(万元),4309400,4104700,3723800,3203400,2847500,2583000,2381400,1955358,1648012,1325348,1267880,953862,747363,520371,392208,
管理费用(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
财务费用(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
资产减值损失(万元),--,5528500,4910400,3879500,2419300,1307400,811900,749998,458742,318216,371847,347437,395082,342487,313772,
公允价值变动收益(万元),79800,-379700,281200,299100,226200,-156500,-18000,-85984,-8763,1242,29733,-21286,6560,--,0,
投资收益(万元),1476500,1358500,703300,46100,-26200,82000,7600,19442,2221,41312,15974,5414,1940,2198,1535,
对联营企业和合营企业的投资收益(万元),16400,9700,18000,15900,8200,10600,9200,7247,7567,7025,5380,2733,289,--,0,
汇兑收益(万元),115500,272300,-52800,-71300,-5300,76700,41700,24300,54042,43063,45680,52964,30932,22334,19635,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
营业利润(万元),6534300,7027500,6966000,6606700,6175100,5352300,4441900,3575673,2507205,1717837,1533201,1076274,598133,880993,703406,
营业外收入(万元),10400,19700,45900,98300,44300,44400,43400,15736,24783,17155,2137,3032,7739,1992,4655,
营业外支出(万元),16300,64400,14400,17300,16400,11800,9900,7480,3897,5389,4992,3476,2177,1446,2202,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
利润总额(万元),6528400,6982800,6997500,6687700,6203000,5384900,4475400,3583929,2528091,1729602,1530346,1075830,603695,433923,310281,
所得税费用(万元),876900,1482600,1629700,1588000,1467000,1264900,1044300,848418,610232,408089,278762,525953,268103,178122,113660,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
净利润(万元),5651500,5500200,5367800,5099700,4736000,4120000,3431100,2735511,1917859,1321514,1251583,549878,335592,255800,196620,
归属于母公司所有者的净利润(万元),5591400,5425800,5309900,5060400,4702600,4092200,3418600,2728598,1917721,1321658,1251597,549878,335592,255800,196620,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
少数股东损益(万元),60100,74400,57900,39300,33400,27800,12500,6913,138,-144,-14,--,--,--,0,
基本每股收益,1.85,1.84,2.4,2.67,2.52,2.19,1.83,1.46,1.6,1.62,2.21,1.26,0.85,--,0,
稀释每股收益,1.85,1.84,2.4,2.67,2.52,2.19,1.83,1.46,1.6,1.62,2.21,1.26,0.85,--,0,
