报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),250425,218732,186209,146460,152398,126111,80102,61609,51338,37863,29481,25831,
营业收入(万元),250425,218732,186209,146460,152398,126111,80102,61609,51338,37863,29481,25831,
利息收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),246458,230957,180997,128003,132261,108362,67533,51890,42654,31845,25929,22269,
营业成本(万元),159111,154207,127402,83908,88886,74258,41753,32717,27137,18440,14175,13659,
利息支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),3867,--,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),1864,1910,1593,1395,1208,1061,671,533,434,322,228,215,
销售费用(万元),37331,30811,25107,21733,20295,15866,13172,10950,8277,7831,7483,5468,
管理费用(万元),22431,21825,18705,15908,16060,11482,9686,7077,5185,3952,2920,2600,
财务费用(万元),15782,16304,6054,3146,5049,5244,2148,514,1460,1129,699,155,
资产减值损失(万元),6073,5900,2136,1912,764,452,102,100,161,170,425,172,
公允价值变动收益(万元),-554,--,349,-411,0,--,--,--,--,0,0,0,
投资收益(万元),5681,15661,360,511,557,-16,-0,0,-0,-8,-20,16,
对联营企业和合营企业的投资收益(万元),-179,-16,-55,-131,152,--,--,--,-0,-8,-20,16,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),12603,10555,5921,18556,20694,17733,12569,9719,8684,6011,3532,3578,
营业外收入(万元),177,2797,5941,3412,2111,2110,602,726,271,155,17300,107,
营业外支出(万元),1579,763,402,219,345,377,221,371,150,96,16765,183,
非流动资产处置损失(万元),--,--,43,2,3,--,--,--,--,0,16128,0,
利润总额(万元),11200,12590,11460,21750,22460,19466,12950,10075,8805,6070,4068,3501,
所得税费用(万元),2403,1377,1696,1586,805,2356,2033,1587,1264,864,340,332,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),8797,11213,9764,20165,21654,17109,10917,8488,7542,5206,3728,3169,
归属于母公司所有者的净利润(万元),5644,6594,6602,17730,19680,15824,10717,8350,7420,5092,3595,3078,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,
少数股东损益(万元),3153,4619,3161,2435,1975,1285,201,138,122,114,133,91,
基本每股收益,0.09,0.1,0.1,0.28,0.39,0.4,0.36,0.34,0.81,0.63,0.44,0.38,
稀释每股收益,0.09,0.1,0.1,0.28,0.39,0.4,0.36,0.34,0.81,0.63,0.44,0.38,
