报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),52643,66180,76487,99864,84252,57064,40511,27045,21407,21282,15406,10026,
营业收入(万元),52643,66180,76487,99864,84252,57064,40511,27045,21407,21282,15406,10026,
利息收入(万元),--,--,--,0,0,0,--,--,--,0,0,0,
已赚保费(万元),--,--,--,0,0,0,--,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,0,0,0,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),99075,73665,92503,96475,80701,52113,33146,19474,14568,14807,10875,6894,
营业成本(万元),45234,52383,65978,74869,61871,42448,27290,16236,10958,10949,7897,5071,
利息支出(万元),--,--,--,0,0,0,--,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,0,0,0,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),3151,--,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,0,0,0,--,--,--,0,0,0,
赔付支出净额(万元),--,--,--,0,0,0,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,0,0,0,--,--,--,0,0,0,
保单红利支出(万元),--,--,--,0,0,0,--,--,--,0,0,0,
分保费用(万元),--,--,--,0,0,0,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),700,723,957,825,494,477,211,307,189,214,176,102,
销售费用(万元),3084,3097,3625,4029,4383,3134,2446,1837,1436,1315,1174,870,
管理费用(万元),12956,12722,12702,11765,9327,5827,4571,2179,1970,1777,1194,656,
财务费用(万元),1385,1953,2069,1576,820,-661,-2006,-1136,65,534,11,21,
资产减值损失(万元),32564,2788,7173,3412,3807,888,634,51,-50,19,422,174,
公允价值变动收益(万元),--,--,--,0,0,0,--,--,--,0,0,0,
投资收益(万元),-1504,7281,138,65,0,0,--,--,--,0,0,0,
对联营企业和合营企业的投资收益(万元),--,1501,1,-0,0,0,--,--,--,0,0,0,
汇兑收益(万元),--,--,--,0,0,0,--,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),-46099,4500,-15878,3454,3551,4951,7365,7571,6838,6475,4531,3132,
营业外收入(万元),446,377,1374,681,2383,376,918,800,929,110,33,49,
营业外支出(万元),4266,694,149,32,22,13,-13,148,344,-846,83,79,
非流动资产处置损失(万元),--,--,19,1,4,1,-2,--,1,0,0,0,
利润总额(万元),-49920,4184,-14653,4102,5913,5315,8296,8223,7423,7430,4481,3102,
所得税费用(万元),1015,1306,-1264,899,1056,869,1328,1266,1218,1198,889,1245,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),-50935,2878,-13389,3203,4857,4446,6968,6957,6206,6232,3592,1857,
归属于母公司所有者的净利润(万元),-47570,3746,-13184,2592,4224,4634,6968,6957,6206,6232,3592,1857,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,0,0,-49,
少数股东损益(万元),-3366,-868,-205,611,633,-188,--,--,--,0,0,0,
基本每股收益,-0.67,0.05,-0.18,0.04,0.18,0.19,0.29,0.64,0.78,0.78,0.45,0.23,
稀释每股收益,-0.67,0.05,-0.18,0.04,0.18,0.19,0.29,0.64,0.78,0.78,0.45,0.23,
