报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
营业总收入(万元),418339,354156,263259,210374,168180,142432,131221,117052,88390,53788,40137,28948,23199,21253,
营业收入(万元),418339,354156,263259,210374,168180,142432,131221,117052,88390,53788,40137,28948,23199,21253,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
营业总成本(万元),347662,294599,211482,173062,139742,117154,105297,95281,71365,42635,32647,23967,19026,17474,
营业成本(万元),251735,213687,161400,126602,100941,88745,82293,75485,57238,33265,28347,20203,16386,15376,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
研发费用(万元),15212,--,--,--,--,--,--,--,--,--,--,--,--,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
营业税金及附加(万元),4018,3493,3174,1939,1304,977,993,834,450,411,234,190,147,55,
销售费用(万元),53680,39977,20279,16931,14844,12397,9622,8352,5368,3410,1730,1065,742,772,
管理费用(万元),24696,34602,27486,26884,21594,14548,12359,10694,7621,5156,2270,1835,1420,997,
财务费用(万元),-3042,1184,-1780,285,-286,-143,-637,-263,277,61,23,542,290,143,
资产减值损失(万元),1363,1656,922,422,1345,628,667,180,412,331,43,131,41,133,
公允价值变动收益(万元),--,--,--,--,--,6,-6,-18,-103,115,6,--,0,0,
投资收益(万元),3564,4898,2287,229,49,-24,136,97,183,122,1,66,-28,-5,
对联营企业和合营企业的投资收益(万元),486,1296,-49,-72,-2,0,2,70,88,24,--,--,--,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
营业利润(万元),77620,68298,54064,37541,28487,25260,26055,21850,17105,11390,7497,5047,4145,3774,
营业外收入(万元),7339,3996,3436,3656,5011,4704,1883,4224,1334,514,3,737,1300,6719,
营业外支出(万元),369,273,249,416,128,149,38,28,377,93,133,37,98,227,
非流动资产处置损失(万元),--,--,54,85,118,129,8,3,106,2,--,--,23,0,
利润总额(万元),84589,72020,57251,40780,33369,29815,27899,26046,18062,11811,7367,5747,5347,10266,
所得税费用(万元),9500,9266,7093,4112,3580,3959,3392,3260,1930,1697,1165,1897,2350,1936,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,
净利润(万元),75089,62754,50159,36668,29789,25856,24507,22786,16132,10114,6202,3850,2997,8331,
归属于母公司所有者的净利润(万元),72715,59203,50026,36434,29700,25805,24410,22641,16088,10054,6183,3787,3155,5877,
被合并方在合并前实现净利润(万元),--,204,--,--,--,--,--,--,--,--,--,--,--,4,
少数股东损益(万元),2373,3551,133,234,89,51,97,145,43,60,18,62,-158,2449,
基本每股收益,0.73,0.59,0.8,0.62,0.56,0.49,0.46,0.55,0.64,0.65,0.66,0.54,0,0,
稀释每股收益,0.73,0.59,0.8,0.62,0.56,0.49,0.46,0.55,0.64,0.65,0.66,0.54,0,0,
