报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),42033,35140,35325,32757,29150,28397,23587,21714,
营业收入(万元),42033,35140,35325,32757,29150,28397,23587,21714,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,
营业总成本(万元),42069,36968,31332,28640,25462,24070,19932,17294,
营业成本(万元),24018,20112,18993,18466,16442,16583,13688,12137,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),1227,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),402,306,299,311,292,157,222,145,
销售费用(万元),10437,9490,7150,7029,6139,5251,4367,3569,
管理费用(万元),4673,5113,4077,2294,1984,1644,1316,1287,
财务费用(万元),920,900,550,440,425,306,207,159,
资产减值损失(万元),393,1047,262,100,181,129,132,-3,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,
投资收益(万元),463,37,138,--,--,--,--,18,
对联营企业和合营企业的投资收益(万元),-61,-5,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),660,-1456,4131,4117,3688,4327,3655,4437,
营业外收入(万元),4,130,260,62,49,56,94,49,
营业外支出(万元),19,12,38,43,2,5,2,1,
非流动资产处置损失(万元),--,--,0,2,0,1,--,--,
利润总额(万元),645,-1339,4353,4136,3735,4379,3747,4486,
所得税费用(万元),173,-19,815,1056,950,1120,969,1120,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),472,-1320,3538,3080,2785,3259,2778,3365,
归属于母公司所有者的净利润(万元),503,-1291,3537,3080,2785,3259,2778,3365,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,
少数股东损益(万元),-31,-29,1,--,--,--,--,-0,
基本每股收益,0.04,-0.13,0.52,0.62,0.56,0.65,0.56,0.67,
稀释每股收益,0.04,-0.13,0.52,0.62,0.56,0.65,0.56,0.67,
