报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),139454,94879,77584,69407,56327,44502,35939,23199,
营业收入(万元),139454,94879,77584,69393,56307,44485,35939,23199,
利息收入(万元),--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,14,20,16,--,--,
营业总成本(万元),134604,93353,74193,64416,52785,42534,31277,18496,
营业成本(万元),109749,81114,61672,52917,43246,33223,23993,14302,
利息支出(万元),--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,
研发费用(万元),6254,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,
营业税金及附加(万元),685,672,478,1196,905,1079,1556,1142,
销售费用(万元),3635,1393,1362,1228,1090,898,740,532,
管理费用(万元),8065,8001,8186,6982,6478,5836,4417,2506,
财务费用(万元),2394,495,553,526,676,470,264,152,
资产减值损失(万元),3822,1678,1941,1568,390,1028,307,-138,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,
投资收益(万元),30,0,10,--,--,--,--,-22,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,
营业利润(万元),5447,1600,3401,4990,3541,1968,4662,4681,
营业外收入(万元),165,636,219,169,82,235,91,19,
营业外支出(万元),200,33,68,62,117,110,6,69,
非流动资产处置损失(万元),--,--,26,41,40,1,--,--,
利润总额(万元),5412,2203,3552,5097,3507,2094,4746,4630,
所得税费用(万元),-41,65,523,833,653,377,869,790,
未确认投资损失(万元),--,--,--,--,--,--,--,--,
净利润(万元),5452,2138,3029,4264,2854,1716,3877,3840,
归属于母公司所有者的净利润(万元),2484,2138,3029,4264,2854,1716,3877,3840,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,164,
少数股东损益(万元),2968,--,--,--,--,--,--,--,
基本每股收益,0.25,0.27,0.44,0.71,0.48,0.29,0.65,0.64,
稀释每股收益,0.25,0.27,0.44,0.71,0.48,0.29,0.65,0.64,
