报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
营业总收入(万元),961368,776526,611613,488335,413978,
营业收入(万元),961368,776526,611613,488335,413978,
利息收入(万元),--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,
营业总成本(万元),782350,642878,482315,439631,347319,
营业成本(万元),582098,451679,362330,319620,261719,
利息支出(万元),--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,
研发费用(万元),43653,--,--,--,--,
退保金(万元),--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,
分保费用(万元),--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,
营业税金及附加(万元),2856,2572,1510,852,277,
销售费用(万元),33788,29151,20044,18581,13215,
管理费用(万元),113080,126933,103735,98682,69492,
财务费用(万元),5621,18446,-8395,-1238,1456,
资产减值损失(万元),201,14096,3092,3134,1161,
公允价值变动收益(万元),60644,68,-71,--,--,
投资收益(万元),7964,3979,-257,28270,19538,
对联营企业和合营企业的投资收益(万元),7683,-4864,-4248,-2939,-2595,
汇兑收益(万元),--,--,--,--,--,
期货损益(万元),--,--,--,--,--,
托管收益(万元),--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,
营业利润(万元),258470,146059,128461,77168,86196,
营业外收入(万元),1009,13598,10426,7154,11072,
营业外支出(万元),1397,395,670,4187,399,
非流动资产处置损失(万元),--,--,--,--,336,
利润总额(万元),258082,159262,138218,80135,96869,
所得税费用(万元),24714,29590,26120,11757,16058,
未确认投资损失(万元),--,--,--,--,--,
净利润(万元),233368,129672,112097,68378,80812,
归属于母公司所有者的净利润(万元),226052,122709,97498,34897,46150,
被合并方在合并前实现净利润(万元),--,--,238,22275,--,
少数股东损益(万元),7316,6963,14599,33481,34661,
基本每股收益,2.23,1.31,1.08,0.39,0.51,
稀释每股收益,2.21,--,--,--,--,
